Occur Date,Occur Time,Beat,Location,UCR #,UCR Literal,Neighborhood,NPU,Longitude,Latitude,Shift Occurrence,Day of Week,Crime Category
7/24/19,1324,612,1181 MCPHERSON AVE SE,332,ROBBERY-COMMERCIAL,East Atlanta,W,-84.34879000000001,33.74299,Day,2,2
7/24/19,600,512,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,690,LARCENY-NON VEHICLE,Downtown,M,-84.39636,33.74852,Morning,2,4
7/23/19,1900,303,181 RALPH D ABERNATHY BLVD SW,690,LARCENY-NON VEHICLE,Mechanicsville,V,-84.39333,33.7369,Evening,1,4
7/24/19,445,609,1229 HOSEA L WILLIAMS DR SE,690,LARCENY-NON VEHICLE,Edgewood,O,-84.34711999999999,33.75305,Morning,2,4
7/24/19,1149,501,569 10TH ST NW,690,LARCENY-NON VEHICLE,Home Park,E,-84.40594,33.78176,Day,2,4
7/24/19,100,106,1197 JOSEPH E BOONE BLVD NW,690,LARCENY-NON VEHICLE,Bankhead,K,-84.42678000000001,33.7636,Morning,2,4
7/24/19,1000,305,580 BURROUGHS ST SE,690,LARCENY-NON VEHICLE,Chosewood Park,Y,-84.36887,33.718579999999996,Day,2,4
7/24/19,1621,307,1770 RICHMOND CIR SE,690,LARCENY-NON VEHICLE,Lakewood Heights,Y,-84.37414,33.70695,Evening,2,4
7/23/19,1930,306,1765 BREWER BLVD SW,690,LARCENY-NON VEHICLE,Sylvan Hills,X,-84.41443000000001,33.70608,Evening,1,4
7/24/19,1855,307,1917 PRYOR RD SW,690,LARCENY-NON VEHICLE,Lakewood Heights,Y,-84.39915,33.70213,Evening,2,4
7/18/19,1500,408,1490 VENETIAN DR SW,690,LARCENY-NON VEHICLE,Venetian Hills,S,-84.43743,33.71428,Day,3,4
7/6/19,1520,501,1064 ATLANTIC DR NW,690,LARCENY-NON VEHICLE,Home Park,E,-84.39782,33.78375,Day,5,4
7/23/19,2030,603,448 RALPH MCGILL BLVD NE,522,BURGLARY-NONRES,Old Fourth Ward,M,-84.37274000000001,33.76405,Evening,1,3
7/23/19,1800,510,200 EDGEWOOD AVE NE,521,BURGLARY-RESIDENCE,Downtown,M,-84.38094,33.754509999999996,Evening,1,3
7/18/19,1100,211,740 SIDNEY MARCUS BLVD NE,521,BURGLARY-RESIDENCE,Lindbergh/Morosgo,B,-84.36335,33.82598,Day,3,3
7/23/19,1830,111,2625 MARTIN L KING JR DR NW,512,BURGLARY-NONRES,Harland Terrace,I,-84.47354,33.75407,Evening,1,3
7/23/19,1400,403,1121 OAKLAND DR SW,511,BURGLARY-RESIDENCE,Oakland City,S,-84.42763000000001,33.72443,Day,1,3
7/23/19,2100,105,34 CHAPPELL RD NW,511,BURGLARY-RESIDENCE,Hunter Hills,K,-84.4338,33.75505,Evening,1,3
7/24/19,800,104,433 PEEPLES ST SW,430,AGG ASSAULT,Harris Chiles,T,-84.42156,33.74329,Day,2,2
7/24/19,310,510,41 ELLIS ST NE,410,AGG ASSAULT,Downtown,M,-84.3858,33.758309999999994,Morning,2,2
7/24/19,1330,109,616 CENTER HILL AVE NW,410,AGG ASSAULT,Center Hill,J,-84.46459,33.77194,Day,2,2
7/24/19,2240,210,925 CANTERBURY RD NE,410,AGG ASSAULT,Pine Hills,B,-84.3563,33.8278,Evening,2,2
7/24/19,1828,403,1453 CONNALLY AVE SW,311,ROBBERY-PEDESTRIAN,Oakland City,S,-84.42969000000001,33.71543,Evening,2,2
7/24/19,1820,603,501 PIEDMONT AVE NE,110,HOMICIDE,Old Fourth Ward,M,-84.38045,33.76897,Evening,2,1
7/20/19,2150,313,3530 BROWNS MILL RD SE,730,AUTO THEFT,Blair Villa/Poole Creek,Z,-84.38611,33.65872,Evening,5,3
7/24/19,600,301,456 HILLSIDE DR SW,345,ROBBERY-RESIDENCE,Capitol View Manor,X,-84.40261,33.71828,Morning,2,2
7/24/19,400,302,409 UNIVERSITY AVE SW,710,AUTO THEFT,Pittsburgh,V,-84.40135,33.72232,Morning,2,3
7/24/19,940,603,525 PARKWAY DR NE,710,AUTO THEFT,Old Fourth Ward,M,-84.37276,33.76867,Day,2,3
7/24/19,0,303,490 GLENN ST SW,710,AUTO THEFT,Mechanicsville,V,-84.40262,33.73805,Morning,2,3
7/24/19,1700,207,2331 PEACHTREE RD NW ,710,AUTO THEFT,Ardmore,E,-84.39366,33.80488,Evening,2,3
7/24/19,2050,402,590 CASCADE AVE SW @KROGER - CASCADE,710,AUTO THEFT,West End,T,-84.43314000000001,33.7375,Evening,2,3
7/24/19,1300,208,3330 PIEDMONT RD NE @Multiple,630,LARCENY-NON VEHICLE,Buckhead Forest,B,-84.37462,33.84564,Day,2,4
7/24/19,1700,404,807 CASCADE AVE SW,630,LARCENY-NON VEHICLE,Cascade Avenue/Road,S,-84.43795,33.73323,Evening,2,4
7/24/19,1800,614,650 PONCE DE LEON AVE NE @TJ MAX,630,LARCENY-NON VEHICLE,Midtown,E,-84.36561,33.77469,Evening,2,4
7/24/19,2200,207,1475 MECASLIN ST NW,710,AUTO THEFT,Loring Heights,E,-84.39947,33.795390000000005,Evening,2,3
7/25/19,1715,604,49 BOULEVARD SE,710,AUTO THEFT,Sweet Auburn,M,-84.37186,33.75275,Evening,3,3
7/25/19,1645,210,3535 PEACHTREE RD NE @PUBLIX - PEACHTREE,347,ROBBERY-PEDESTRIAN,Lenox,B,-84.3595,33.851820000000004,Evening,3,2
7/20/19,1900,114,3263 DONALD LEE HOLLOWELL PKWY NW,720,AUTO THEFT,Bankhead/Bolton,H,-84.49452,33.78735,Evening,5,3
7/24/19,2358,301,1217 METROPOLITAN PKWY SW,410,AGG ASSAULT,Adair Park,V,-84.40839,33.721740000000004,Evening,2,2
7/25/19,2020,107,1425 JOSEPH E BOONE BLVD NW,410,AGG ASSAULT,Grove Park,J,-84.43455,33.76385,Evening,3,2
7/25/19,1900,308,2120 FORREST PARK RD SE,410,AGG ASSAULT,Norwood Manor,Z,-84.36001,33.69489,Evening,3,2
7/25/19,100,403,1376 LOCKWOOD DR SW,420,AGG ASSAULT,Venetian Hills,S,-84.43856,33.717690000000005,Morning,3,2
7/25/19,800,114,3263 DONALD LEE HOLLOWELL PKWY NW,314,ROBBERY-COMMERCIAL,English Park,G,-84.49384,33.78784,Day,3,2
7/23/19,2100,311,2906 GRAND AVE SW,511,BURGLARY-RESIDENCE,Hammond Park,X,-84.40221,33.675309999999996,Evening,1,3
7/24/19,1600,308,2520 JONESBORO RD SE,511,BURGLARY-RESIDENCE,Leila Valley,Z,-84.36480999999999,33.68463,Evening,2,3
7/25/19,1321,304,568 FRASER ST SE,511,BURGLARY-RESIDENCE,Summerhill,V,-84.38605,33.73883,Day,3,3
7/24/19,1500,104,997 ASHBY GRV SW,511,BURGLARY-RESIDENCE,Ashview Heights,T,-84.42038000000001,33.750170000000004,Day,2,3
7/24/19,2030,312,3799 BROWNS MILL RD SW,512,BURGLARY-NONRES,Glenrose Heights,Z,-84.39347,33.65402,Evening,2,3
7/12/19,1200,104,232 RACINE ST SW,521,BURGLARY-RESIDENCE,Mozley Park,K,-84.44105,33.74885,Day,4,3
7/24/19,1500,501,245 18TH ST NW,690,LARCENY-NON VEHICLE,Atlantic Station,E,-84.39611,33.792759999999994,Day,2,4
7/24/19,2230,304,795 POLLARD BLVD SW,690,LARCENY-NON VEHICLE,Summerhill,V,-84.391,33.73328,Evening,2,4
7/22/19,2330,603,215 NORTH AVE NE,690,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.38025,33.77117,Evening,0,4
7/22/19,1159,212,2448 CHESHIRE BRIDGE RD NE,690,LARCENY-NON VEHICLE,Lindridge/Martin Manor,F,-84.35200999999999,33.821690000000004,Day,0,4
7/22/19,1500,607,1229 MORELAND AVE SE,690,LARCENY-NON VEHICLE,Woodland Hills,W,-84.34958,33.7207,Day,0,4
7/25/19,1230,303,181 RALPH D ABERNATHY BLVD SW,690,LARCENY-NON VEHICLE,Mechanicsville,V,-84.39333,33.7369,Day,3,4
7/25/19,1330,307,183 CLAIRE DR SE,690,LARCENY-NON VEHICLE,Lakewood Heights,Y,-84.38221999999999,33.7049,Day,3,4
7/23/19,1430,609,1515 LA FRANCE ST NE,690,LARCENY-NON VEHICLE,Edgewood,O,-84.33801,33.76036,Day,1,4
7/25/19,800,313,3695 SOUTHSIDE INDUSTRIAL PKWY SE,690,LARCENY-NON VEHICLE,Blair Villa/Poole Creek,Z,-84.37477,33.6531,Day,3,4
7/19/19,1200,603,220 RENAISSANCE PKWY NE,690,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.37961,33.76924,Day,4,4
7/25/19,815,506,902 DONALD LEE HOLLOWELL PKWY NW,630,LARCENY-NON VEHICLE,English Avenue,L,-84.41689000000001,33.7728,Day,3,4
7/24/19,2045,210,3393 PEACHTREE RD NE @LENOX MALL,630,LARCENY-NON VEHICLE,Lenox,B,-84.36211999999999,33.846759999999996,Evening,2,4
7/25/19,909,206,3221 PEACHTREE RD NE,630,LARCENY-NON VEHICLE,Buckhead Village,B,-84.37344,33.84218,Day,3,4
7/25/19,1323,211,2525 PIEDMONT RD NE @HOME DEPOT,630,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.36521,33.824,Day,3,4
7/25/19,1350,101,844 MARTIN L KING JR DR SW,630,LARCENY-NON VEHICLE,Atlanta University Center,T,-84.41555,33.75461,Day,3,4
7/25/19,1545,206,3056 BOLLING WAY NE,630,LARCENY-NON VEHICLE,Buckhead Village,B,-84.38006999999999,33.83852,Day,3,4
7/25/19,1800,208,3500 PEAHTREE RD NE,630,LARCENY-NON VEHICLE,North Buckhead,B,-84.36278,33.85302,Evening,3,4
7/25/19,2145,208,3380 PEACHTREE RD NE,670,LARCENY-NON VEHICLE,North Buckhead,B,-84.36617,33.84969,Evening,3,4
7/24/19,2300,602,923 PONCE DE LEON AVE NE,640,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.35715,33.77348,Evening,2,4
7/24/19,1800,211,2323 PIEDMONT RD NE,640,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.36695,33.81825,Evening,2,4
7/24/19,2000,601,1005 GREENWOOD AVE NE,640,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.35439000000001,33.7765,Evening,2,4
7/24/19,2000,608,1339 BENNING PL NE,640,LARCENY-FROM VEHICLE,Candler Park,N,-84.34348,33.76851,Evening,2,4
7/25/19,1000,112,369 WATERFORD RD NW,640,LARCENY-FROM VEHICLE,Collier Heights,I,-84.48115,33.76525,Day,3,4
7/24/19,2100,404,1593 ROGERS AVE SW,640,LARCENY-FROM VEHICLE,Westview,T,-84.43988,33.7375,Evening,2,4
7/24/19,1900,212,1155 LAVISTA RD NE,640,LARCENY-FROM VEHICLE,Lindridge/Martin Manor,F,-84.35082,33.818059999999996,Evening,2,4
7/25/19,715,205,2415 HAVENRIDGE DR NW,640,LARCENY-FROM VEHICLE,Peachtree Battle Alliance,C,-84.39939,33.821,Morning,3,4
7/25/19,1900,401,850 OAK ST SW @WEST END MALL,640,LARCENY-FROM VEHICLE,West End,T,-84.41671,33.74053,Evening,3,4
7/25/19,1700,304,220 LITTLE ST SE,640,LARCENY-FROM VEHICLE,Summerhill,V,-84.3805,33.73332,Evening,3,4
7/25/19,2030,606,928 GARRETT ST SE,640,LARCENY-FROM VEHICLE,Ormewood Park,W,-84.35736,33.7407,Evening,3,4
7/25/19,2000,510,254 AUBURN AVE NE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.37931999999999,33.755720000000004,Evening,3,4
7/25/19,2000,605,576 WOODWARD AVE SE,640,LARCENY-FROM VEHICLE,Grant Park,W,-84.36864,33.74569,Evening,3,4
7/25/19,350,614,567 PONCE DE LEON AVE NE,640,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.36818000000001,33.77313,Morning,3,4
7/25/19,2100,501,685 11TH ST NW,640,LARCENY-FROM VEHICLE,Home Park,E,-84.40974,33.78332,Evening,3,4
7/22/19,204,505,61 NORTH AVE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38943,33.77138,Morning,0,4
7/25/19,1800,510,51 PEACHTREE CENTER AVE NE @PHONE CO,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38563,33.75589,Evening,3,4
7/25/19,2255,602,900 DEKALB AVE NE,640,LARCENY-FROM VEHICLE,Inman Park,N,-84.35781,33.75506,Evening,3,4
7/25/19,2015,604,395 CHAMBERLAIN ST SE @LIBERTY BAPTIST,640,LARCENY-FROM VEHICLE,Sweet Auburn,M,-84.37453000000001,33.75352,Evening,3,4
7/22/19,2100,406,711 LYNHURST DR SW,670,LARCENY-NON VEHICLE,West Manor,I,-84.48963,33.73623,Evening,0,4
7/23/19,2300,507,1 STATE FARM DR NW,670,LARCENY-NON VEHICLE,Downtown,M,-84.3972,33.75772,Evening,1,4
7/11/19,340,207,1795 PEACHTREE ST NE,670,LARCENY-NON VEHICLE,Brookwood Hills,E,-84.39255,33.8038,Morning,3,4
7/25/19,1632,211,2625 PIEDMONT RD NE,670,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.36532,33.827420000000004,Evening,3,4
7/24/19,2230,204,1750 COMMERCE DR NW,650,LARCENY-FROM VEHICLE,Berkeley Park,D,-84.41169000000001,33.80285,Evening,2,4
7/24/19,1800,302,765 MCDANIEL ST SW,650,LARCENY-FROM VEHICLE,Pittsburgh,V,-84.40177,33.733959999999996,Evening,2,4
7/24/19,1700,604,180 JACKSON ST NE,650,LARCENY-FROM VEHICLE,Sweet Auburn,M,-84.37442,33.75932,Evening,2,4
7/23/19,1830,303,521 TIFT ST SW,650,LARCENY-FROM VEHICLE,Adair Park,V,-84.41108,33.7401,Evening,1,4
7/25/19,200,101,600 GREENSFERRY AVE SW,650,LARCENY-FROM VEHICLE,The Villages at Castleberry Hill,T,-84.40755,33.74662,Morning,3,4
7/26/19,1200,309,757 CLEVELAND AVE SW,650,LARCENY-FROM VEHICLE,Perkerson,X,-84.41417,33.682320000000004,Day,4,4
7/25/19,1800,604,180 JACKSON ST NE @ATLANTA OVERLOOK AP,650,LARCENY-FROM VEHICLE,Sweet Auburn,M,-84.37628000000001,33.75929,Evening,3,4
7/25/19,2230,507,120 MARIETTA ST NW @GLENN BUILDING,610,LARCENY-NON VEHICLE,Downtown,M,-84.39294,33.75713,Evening,3,4
7/26/19,1230,308,630 NEW TOWN CIR SE,620,LARCENY-NON VEHICLE,Thomasville Heights,Z,-84.36208,33.7082,Day,4,4
7/10/19,1200,602,240 N HIGHLAND AVE NE,660,LARCENY-NON VEHICLE,Inman Park,N,-84.36026,33.761829999999996,Day,2,4
7/25/19,2234,504,850 NORTHSIDE DR NW,640,LARCENY-FROM VEHICLE,Marietta Street Artery,E,-84.40773,33.77807,Evening,3,4
7/25/19,2300,204,1778 ELLSWORTH INDUSTRIAL BLVD NW,640,LARCENY-FROM VEHICLE,Underwood Hills,D,-84.42744,33.8036,Evening,3,4
7/25/19,2000,503,1100 PEACHTREE ST NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38362,33.78492,Evening,3,4
7/26/19,125,501,361 17TH ST NW,640,LARCENY-FROM VEHICLE,Atlantic Station,E,-84.3981,33.79161,Morning,4,4
7/25/19,1030,604,468 EDGEWOOD AVE NE ,640,LARCENY-FROM VEHICLE,Sweet Auburn,M,-84.37248000000001,33.75439,Day,3,4
7/26/19,104,503,80 PEACHTREE PL NE,640,LARCENY-FROM VEHICLE,Midtown,E,-84.38494,33.78096,Morning,4,4
7/26/19,15,504,241 PINE ST NW,640,LARCENY-FROM VEHICLE,Downtown,M,-84.39496,33.767920000000004,Morning,4,4
7/26/19,855,105,220 TROY ST NW,640,LARCENY-FROM VEHICLE,Hunter Hills,K,-84.42641,33.76109,Day,4,4
7/26/19,303,509,303 COURTLAND ST NE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38416,33.762209999999996,Morning,4,4
7/26/19,1457,402,590 CASCADE AVE SW,640,LARCENY-FROM VEHICLE,West End,T,-84.43276,33.73812,Day,4,4
7/26/19,5,404,1609 WESTWOOD AVE SW,640,LARCENY-FROM VEHICLE,Westview,T,-84.44055,33.73868,Morning,4,4
7/25/19,1800,510,112 COURTLAND ST NE,640,LARCENY-FROM VEHICLE,Downtown,M,-84.38434000000001,33.75756,Evening,3,4
7/26/19,1800,204,1317 LOGAN CIR NW,640,LARCENY-FROM VEHICLE,Underwood Hills,D,-84.43058,33.80539,Evening,4,4
7/26/19,1943,113,1820 HOLLYWOOD RD NW,640,LARCENY-FROM VEHICLE,Scotts Crossing,G,-84.47103,33.805479999999996,Evening,4,4
7/26/19,2000,204,1341 COLLIER RD NW,640,LARCENY-FROM VEHICLE,Underwood Hills,D,-84.43164,33.81154,Evening,4,4
7/25/19,1147,603,641 NORTH AVE NE,640,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.36556999999999,33.77028,Day,3,4
7/26/19,2000,501,441 16TH ST NW @IKEA,640,LARCENY-FROM VEHICLE,Atlantic Station,E,-84.40468,33.788740000000004,Evening,4,4
7/26/19,1939,212,1893 PIEDMONT RD NE,640,LARCENY-FROM VEHICLE,Morningside/Lenox Park,F,-84.36541,33.8092,Evening,4,4
7/26/19,1700,603,567 PONCE DE LEON AVE NE ,640,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.3684,33.77341,Evening,4,4
7/26/19,2130,606,727 WYLIE ST SE,640,LARCENY-FROM VEHICLE,Cabbagetown,N,-84.36355,33.75204,Evening,4,4
7/26/19,2000,207,1700 NORTHSIDE DR NW,640,LARCENY-FROM VEHICLE,Berkeley Park,D,-84.40869,33.80077,Evening,4,4
7/26/19,2025,209,3754 ROSWELL RD NE,640,LARCENY-FROM VEHICLE,East Chastain Park,B,-84.38101999999999,33.85865,Evening,4,4
7/26/19,2103,211,707 MIAMI CIR NE,640,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,-84.36395,33.8291,Evening,4,4
7/26/19,2312,206,250 PHARR RD NE,640,LARCENY-FROM VEHICLE,Buckhead Village,B,-84.3786,33.83732,Evening,4,4
7/25/19,2220,608,1634 MCLENDON AVE NE,640,LARCENY-FROM VEHICLE,Candler Park,N,-84.33395,33.765,Evening,3,4
7/26/19,155,504,850 NORTHSIDE DR NW,334,ROBBERY-COMMERCIAL,Marietta Street Artery,E,-84.40773,33.77807,Morning,4,2
7/25/19,1400,509,265 PEACHTREE CENTER AVE NE @MARIOTT MARQUIS,670,LARCENY-NON VEHICLE,Downtown,M,-84.38495999999999,33.76158,Day,3,4
7/26/19,121,503,92 PEACHTREE PL NE,670,LARCENY-NON VEHICLE,Midtown,E,-84.38452,33.781,Morning,4,4
7/20/19,1600,304,190 VANIRA AVE SE,670,LARCENY-NON VEHICLE,Peoplestown,V,-84.38161,33.72943,Evening,5,4
7/26/19,1430,409,2091 CAMPBELLTON RD SW,670,LARCENY-NON VEHICLE,Adams Park,R,-84.45688,33.70675,Day,4,4
7/26/19,11,306,1762 CAHOON ST SW,317,ROBBERY-PEDESTRIAN,Sylvan Hills,X,-84.41096,33.70811,Morning,4,2
7/26/19,225,313,3819 JONESBORO RD SE,630,LARCENY-NON VEHICLE,South River Gardens,Z,-84.36718,33.65025,Morning,4,4
7/26/19,715,602,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,630,LARCENY-NON VEHICLE,Poncey-Highland,N,-84.35467,33.7734,Morning,4,4
7/26/19,1100,208,3440 PEACHTREE RD NE,630,LARCENY-NON VEHICLE,North Buckhead,B,-84.36235,33.851659999999995,Day,4,4
7/26/19,1220,211,2452 MOROSGO WAY NE,630,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.36559,33.82295,Day,4,4
7/26/19,1345,210,3535 PEACHTREE RD NE @PUBLIX - PEACHTREE,630,LARCENY-NON VEHICLE,Lenox,B,-84.3595,33.851820000000004,Day,4,4
7/26/19,1415,403,1072 CASCADE AVE SW,630,LARCENY-NON VEHICLE,Cascade Avenue/Road,S,-84.44581,33.72605,Day,4,4
7/26/19,1730,306,1938 METROPOLITN PKWY SW,630,LARCENY-NON VEHICLE,Sylvan Hills,X,-84.40796999999999,33.70131,Evening,4,4
7/25/19,1900,211,2625 PIEDMONT RD NE,630,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.36532,33.827420000000004,Evening,3,4
7/26/19,2057,609,1275 CAROLINE ST NE @TARGET - CAROLINE,630,LARCENY-NON VEHICLE,Edgewood,O,-84.34619,33.75674,Evening,4,4
7/25/19,2000,406,2183 WORTHEM AVE SW,690,LARCENY-NON VEHICLE,Cascade Avenue/Road,S,-84.46224000000001,33.72585,Evening,3,4
7/24/19,0,401,801 W WHITEHALL ST SW,690,LARCENY-NON VEHICLE,West End,V,-84.41379,33.73186,Morning,2,4
7/5/19,800,105,15 STAFFORD ST NW,690,LARCENY-NON VEHICLE,Hunter Hills,K,-84.42586999999999,33.75533,Day,4,4
7/26/19,1800,502,1454 PIEDMONT AVE NE,690,LARCENY-NON VEHICLE,Ansley Park,E,-84.37216,33.794270000000004,Evening,4,4
7/25/19,730,204,755 BELLEMEADE AVE NW,521,BURGLARY-RESIDENCE,Berkeley Park,D,-84.4131,33.80056,Morning,3,3
5/1/19,2000,204,1750 COMMERCE DR NW,521,BURGLARY-RESIDENCE,Berkeley Park,D,-84.41093000000001,33.80174,Evening,2,3
7/25/19,1835,603,537 PONCE DE LEON AVE NE,512,BURGLARY-NONRES,Old Fourth Ward,M,-84.36925,33.77367,Evening,3,3
7/26/19,1130,107,777 CHARLOTTE PL NW,512,BURGLARY-NONRES,Grove Park,J,-84.45058,33.7764,Day,4,3
7/26/19,1356,403,1387 BYRERE TER SW,511,BURGLARY-RESIDENCE,Venetian Hills,S,-84.43178,33.71719,Day,4,3
7/25/19,2000,403,1429 LANVALE DR SW,511,BURGLARY-RESIDENCE,Oakland City,S,-84.43478,33.72444,Evening,3,3
7/26/19,1000,310,2403 SUNRIDGE AVE SE,511,BURGLARY-RESIDENCE,Browns Mill Park,Z,-84.38306999999999,33.688629999999996,Day,4,3
7/25/19,2100,410,1923 SHEPHERD CIR SW,511,BURGLARY-RESIDENCE,Pomona Park,R,-84.45178,33.70235,Evening,3,3
7/26/19,49,505,903 PEACHTREE ST NE,420,AGG ASSAULT,Midtown,E,-84.38377,33.77923,Morning,4,2
7/26/19,220,512,169 TRINITY AVE SW,410,AGG ASSAULT,Downtown,M,-84.39327,33.74978,Morning,4,2
7/26/19,2040,107,1687 THOMS DR NW,410,AGG ASSAULT,Grove Park,J,-84.44291,33.769259999999996,Evening,4,2
7/26/19,2230,508,310 PEACHTREE ST NE @HARDY IVY PARK,410,AGG ASSAULT,Downtown,M,-84.38699,33.76311,Evening,4,2
7/26/19,635,402,825 OAKLAND DR SW,720,AUTO THEFT,Oakland City,S,-84.42739,33.73257,Morning,4,3
7/23/19,845,204,1715 HOWELL MILL RD NW @HOWELL MILL SQUARE,341,ROBBERY-PEDESTRIAN,Berkeley Park,D,-84.4157,33.80089,Day,1,2
7/25/19,900,101,369 MCDANIEL ST SW,710,AUTO THEFT,The Villages at Castleberry Hill,T,-84.40523,33.74505,Day,3,3
7/25/19,2230,206,2591 BIRCHWOOD DR NE,710,AUTO THEFT,Garden Hills,B,-84.37509,33.82527,Evening,3,3
7/25/19,2300,103,1541 GILSTRAP LN NW,710,AUTO THEFT,Hills Park,D,-84.44927,33.80915,Evening,3,3
7/25/19,1930,202,3271 PINESTREAM RD NW,710,AUTO THEFT,West Paces Ferry/Northside,A,-84.42211999999999,33.844429999999996,Evening,3,3
7/25/19,1000,310,2176 BAYWOOD DR SE,710,AUTO THEFT,Swallow Circle/Baywood,Z,-84.3884,33.68922,Day,3,3
7/26/19,1155,309,2238 PERKERSON RD SW @AVERY PARK,710,AUTO THEFT,Perkerson,X,-84.41051,33.6936,Day,4,3
7/26/19,230,603,490 ANGIER AVE NE,710,AUTO THEFT,Old Fourth Ward,M,-84.37118000000001,33.766690000000004,Morning,4,3
7/27/19,50,607,1111 MORELAND AVE SE,710,AUTO THEFT,Ormewood Park,W,-84.34971,33.7245,Morning,5,3
7/26/19,2330,505,805 PEACHTREE ST NE,710,AUTO THEFT,Midtown,E,-84.38391,33.77646,Evening,4,3
7/27/19,53,507,255 COURTLAND ST NE,710,AUTO THEFT,Downtown,M,-84.38314,33.76157,Morning,5,3
7/26/19,1400,112,807 VANDERBILT CT NW,710,AUTO THEFT,Collier Heights,I,-84.49343,33.77737,Day,4,3
7/26/19,2220,210,3405 LENOX RD NE @TERRACE GARDEN INN,710,AUTO THEFT,Lenox,B,-84.35947,33.848,Evening,4,3
7/27/19,100,605,777 MERCER ST SE,710,AUTO THEFT,Grant Park,W,-84.36179,33.73539,Morning,5,3
7/27/19,1025,612,857 CLIFTON RD SE,710,AUTO THEFT,East Atlanta,W,-84.33026,33.730940000000004,Day,5,3
7/27/19,400,109,2555 DONALD LEE HOLLOWELL PKWY NW,710,AUTO THEFT,Center Hill,J,-84.46999,33.77561,Morning,5,3
7/27/19,1407,307,1955 COMPTON DR SE @SOUTH BEND PARK,710,AUTO THEFT,Lakewood Heights,Y,-84.38279,33.7009,Day,5,3
7/24/19,1700,304,1162 PRYOR ST SW,710,AUTO THEFT,Peoplestown,V,-84.39322,33.72327,Evening,2,3
7/26/19,1700,307,1723 LAKEWOOD AVE,710,AUTO THEFT,Lakewood Heights,Y,-84.38016999999999,33.70617,Evening,4,3
7/27/19,2300,205,2020 HOWELL MILL RD NW ,710,AUTO THEFT,Wildwood (NPU-C),C,-84.41346999999999,33.81022,Evening,5,3
7/27/19,927,211,2525 PIEDMONT RD NE @HOME DEPOT,630,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.36521,33.824,Day,5,4
7/27/19,1054,306,1938 METROPOLITAN PKWY SW,630,LARCENY-NON VEHICLE,Sylvan Hills,X,-84.40796999999999,33.70131,Day,5,4
7/27/19,1200,306,1938 METROPOLITAN PKWY SW,630,LARCENY-NON VEHICLE,Sylvan Hills,X,-84.40796999999999,33.70131,Day,5,4
7/27/19,1300,102,825 MARTIN L KING JR DR NW @PUBLIX - MLK,630,LARCENY-NON VEHICLE,Vine City,L,-84.41378,33.75488,Day,5,4
7/12/19,1000,208,3440 PEACHTREE RD NE,630,LARCENY-NON VEHICLE,North Buckhead,B,-84.36235,33.851659999999995,Day,4,4
7/5/19,1430,208,3440 PEACHTREE RD NE,630,LARCENY-NON VEHICLE,North Buckhead,B,-84.36235,33.851659999999995,Day,4,4
7/27/19,1643,501,375 18TH ST NW,630,LARCENY-NON VEHICLE,Atlantic Station,E,-84.39921,33.79303,Evening,5,4
7/27/19,130,109,890 HALL ST NW,311,ROBBERY-PEDESTRIAN,Center Hill,J,-84.46608,33.779340000000005,Morning,5,2
7/27/19,200,102,60 PASCHAL BLVD NW,410,AGG ASSAULT,Vine City,L,-84.41419,33.75783,Morning,5,2
7/27/19,1730,511,50 UPPER ALABAMA ST SW ,410,AGG ASSAULT,Downtown,M,-84.39189,33.75352,Evening,5,2
7/27/19,1351,111,2457 MARTIN L KING JR DR NW,420,AGG ASSAULT,Florida Heights,I,-84.46744,33.752179999999996,Day,5,2
7/27/19,730,110,21 GROVE PARK PL NW,430,AGG ASSAULT,Grove Park,J,-84.43859,33.77702,Morning,5,2
7/27/19,1500,206,55 PHARR RD NW,430,AGG ASSAULT,Peachtree Heights West,B,-84.38334,33.83717,Day,5,2
7/27/19,2027,610,2097 HOSEA L WILLIAMS DR SE,430,AGG ASSAULT,Kirkwood,O,-84.3191,33.75079,Evening,5,2
7/26/19,1430,105,1060 MAYSON TURNER RD NW,511,BURGLARY-RESIDENCE,Washington Park,K,-84.42126999999999,33.76174,Day,4,3
