Date,Year,Month,Day of Month,Day of Week,Category 1,Category 2,Category 3,Category 4
2015-05-14,2015,5,14,3,2,5,11,28
2015-05-15,2015,5,15,4,0,6,9,23
2015-05-16,2015,5,16,5,1,8,6,25
2015-05-17,2015,5,17,6,0,6,4,25
2015-05-18,2015,5,18,0,0,2,19,23
2015-05-19,2015,5,19,1,0,8,10,24
2015-05-20,2015,5,20,2,1,8,12,18
2015-05-21,2015,5,21,3,1,5,8,28
2015-05-22,2015,5,22,4,1,3,12,34
2015-05-23,2015,5,23,5,0,7,11,25
2015-05-24,2015,5,24,6,0,11,6,26
2015-05-25,2015,5,25,0,0,6,4,35
2015-05-26,2015,5,26,1,0,1,14,22
2015-05-27,2015,5,27,2,0,9,15,28
2015-05-28,2015,5,28,3,0,2,12,31
2015-05-29,2015,5,29,4,0,7,11,16
2015-05-30,2015,5,30,5,0,4,10,25
2015-05-31,2015,5,31,6,1,6,4,31
2015-06-01,2015,6,1,0,0,4,7,14
2015-06-02,2015,6,2,1,0,3,11,23
2015-06-03,2015,6,3,2,0,5,10,18
2015-06-04,2015,6,4,3,1,5,6,14
2015-06-05,2015,6,5,4,0,2,12,35
2015-06-06,2015,6,6,5,1,11,9,27
2015-06-07,2015,6,7,6,0,4,4,23
2015-06-08,2015,6,8,0,0,10,8,29
2015-06-09,2015,6,9,1,1,8,4,31
2015-06-10,2015,6,10,2,0,3,4,34
2015-06-11,2015,6,11,3,0,3,6,31
2015-06-12,2015,6,12,4,0,6,7,28
2015-06-13,2015,6,13,5,0,5,11,26
2015-06-14,2015,6,14,6,0,7,5,29
2015-06-15,2015,6,15,0,1,4,8,18
2015-06-16,2015,6,16,1,0,5,10,32
2015-06-17,2015,6,17,2,0,4,14,19
2015-06-18,2015,6,18,3,0,9,13,21
2015-06-19,2015,6,19,4,0,9,10,28
2015-06-20,2015,6,20,5,0,11,9,27
2015-06-21,2015,6,21,6,0,6,8,37
2015-06-22,2015,6,22,0,0,7,9,21
2015-06-23,2015,6,23,1,0,2,13,36
2015-06-24,2015,6,24,2,0,7,11,33
2015-06-25,2015,6,25,3,0,8,13,28
2015-06-26,2015,6,26,4,0,9,21,35
2015-06-27,2015,6,27,5,0,6,8,39
2015-06-28,2015,6,28,6,0,6,4,26
2015-06-29,2015,6,29,0,0,6,8,19
2015-06-30,2015,6,30,1,0,4,11,33
2015-07-01,2015,7,1,2,1,8,7,27
2015-07-02,2015,7,2,3,0,6,17,28
2015-07-03,2015,7,3,4,1,3,12,24
2015-07-04,2015,7,4,5,1,8,11,12
2015-07-05,2015,7,5,6,1,8,2,21
2015-07-06,2015,7,6,0,0,3,13,30
2015-07-07,2015,7,7,1,0,2,9,28
2015-07-08,2015,7,8,2,0,8,3,17
2015-07-09,2015,7,9,3,2,5,7,20
2015-07-10,2015,7,10,4,0,11,15,27
2015-07-11,2015,7,11,5,1,11,7,26
2015-07-12,2015,7,12,6,0,6,6,20
2015-07-13,2015,7,13,0,0,3,12,28
2015-07-14,2015,7,14,1,0,13,13,24
2015-07-15,2015,7,15,2,0,10,9,32
2015-07-16,2015,7,16,3,0,3,13,16
2015-07-17,2015,7,17,4,0,5,12,24
2015-07-18,2015,7,18,5,0,8,5,34
2015-07-19,2015,7,19,6,0,1,6,29
2015-07-20,2015,7,20,0,2,2,8,17
2015-07-21,2015,7,21,1,1,3,5,19
2015-07-22,2015,7,22,2,0,4,12,23
2015-07-23,2015,7,23,3,0,4,6,19
2015-07-24,2015,7,24,4,0,3,6,18
2015-07-25,2015,7,25,5,0,4,7,29
2015-07-26,2015,7,26,6,1,14,6,23
2015-07-27,2015,7,27,0,1,8,17,30
2015-07-28,2015,7,28,1,0,6,8,20
2015-07-29,2015,7,29,2,0,4,8,31
2015-07-30,2015,7,30,3,0,3,6,27
2015-07-31,2015,7,31,4,0,5,9,25
2015-08-01,2015,8,1,5,0,6,8,27
2015-08-02,2015,8,2,6,0,11,3,23
2015-08-03,2015,8,3,0,0,9,9,27
2015-08-04,2015,8,4,1,0,8,8,25
2015-08-05,2015,8,5,2,0,6,10,15
2015-08-06,2015,8,6,3,0,9,4,27
2015-08-07,2015,8,7,4,0,2,11,20
2015-08-08,2015,8,8,5,0,11,5,22
2015-08-09,2015,8,9,6,0,5,4,24
2015-08-10,2015,8,10,0,0,6,12,33
2015-08-11,2015,8,11,1,0,3,6,20
2015-08-12,2015,8,12,2,0,6,7,18
2015-08-13,2015,8,13,3,0,6,9,21
2015-08-14,2015,8,14,4,0,8,7,33
2015-08-15,2015,8,15,5,0,7,10,34
2015-08-16,2015,8,16,6,0,10,3,35
2015-08-17,2015,8,17,0,0,7,8,28
2015-08-18,2015,8,18,1,0,5,7,27
2015-08-19,2015,8,19,2,0,5,6,19
2015-08-20,2015,8,20,3,0,1,13,25
2015-08-21,2015,8,21,4,0,5,7,23
2015-08-22,2015,8,22,5,0,8,5,33
2015-08-23,2015,8,23,6,0,11,5,25
2015-08-24,2015,8,24,0,0,6,8,26
2015-08-25,2015,8,25,1,0,5,14,36
2015-08-26,2015,8,26,2,0,8,12,24
2015-08-27,2015,8,27,3,1,1,7,37
2015-08-28,2015,8,28,4,0,8,13,28
2015-08-29,2015,8,29,5,0,6,7,31
2015-08-30,2015,8,30,6,1,5,12,26
2015-08-31,2015,8,31,0,2,3,13,32
2015-09-01,2015,9,1,1,1,4,13,26
2015-09-02,2015,9,2,2,1,4,12,22
2015-09-03,2015,9,3,3,0,4,6,27
2015-09-04,2015,9,4,4,0,5,9,29
2015-09-05,2015,9,5,5,0,8,5,42
2015-09-06,2015,9,6,6,0,6,6,36
2015-09-07,2015,9,7,0,0,9,4,28
2015-09-08,2015,9,8,1,0,5,16,27
2015-09-09,2015,9,9,2,0,3,9,25
2015-09-10,2015,9,10,3,1,4,9,32
2015-09-11,2015,9,11,4,0,5,14,30
2015-09-12,2015,9,12,5,0,6,3,37
2015-09-13,2015,9,13,6,0,5,9,21
2015-09-14,2015,9,14,0,0,6,4,30
2015-09-15,2015,9,15,1,0,5,11,31
2015-09-16,2015,9,16,2,0,3,8,15
2015-09-17,2015,9,17,3,0,6,6,23
2015-09-18,2015,9,18,4,0,5,8,36
2015-09-19,2015,9,19,5,0,8,7,24
2015-09-20,2015,9,20,6,0,6,7,38
2015-09-21,2015,9,21,0,0,10,12,25
2015-09-22,2015,9,22,1,0,9,11,28
2015-09-23,2015,9,23,2,1,2,6,17
2015-09-24,2015,9,24,3,1,4,6,30
2015-09-25,2015,9,25,4,1,4,8,34
2015-09-26,2015,9,26,5,0,2,6,41
2015-09-27,2015,9,27,6,0,10,5,28
2015-09-28,2015,9,28,0,0,3,10,28
2015-09-29,2015,9,29,1,0,3,14,26
2015-09-30,2015,9,30,2,0,8,7,21
2015-10-01,2015,10,1,3,1,9,16,11
2015-10-02,2015,10,2,4,0,4,11,22
2015-10-03,2015,10,3,5,0,8,9,19
2015-10-04,2015,10,4,6,0,1,9,29
2015-10-05,2015,10,5,0,0,5,8,19
2015-10-06,2015,10,6,1,0,2,12,22
2015-10-07,2015,10,7,2,1,9,10,23
2015-10-08,2015,10,8,3,0,3,9,28
2015-10-09,2015,10,9,4,0,4,11,28
2015-10-10,2015,10,10,5,1,6,7,54
2015-10-11,2015,10,11,6,0,4,7,26
2015-10-12,2015,10,12,0,0,5,10,14
2015-10-13,2015,10,13,1,1,3,8,24
2015-10-14,2015,10,14,2,0,6,13,18
2015-10-15,2015,10,15,3,0,1,5,27
2015-10-16,2015,10,16,4,0,4,6,19
2015-10-17,2015,10,17,5,0,7,7,30
2015-10-18,2015,10,18,6,1,8,6,25
2015-10-19,2015,10,19,0,0,8,7,24
2015-10-20,2015,10,20,1,0,9,10,21
2015-10-21,2015,10,21,2,0,4,7,50
2015-10-22,2015,10,22,3,0,7,20,31
2015-10-23,2015,10,23,4,1,5,10,31
2015-10-24,2015,10,24,5,0,6,18,51
2015-10-25,2015,10,25,6,0,8,6,24
2015-10-26,2015,10,26,0,0,6,10,36
2015-10-27,2015,10,27,1,0,2,14,37
2015-10-28,2015,10,28,2,0,4,10,31
2015-10-29,2015,10,29,3,0,1,6,28
2015-10-30,2015,10,30,4,0,2,13,29
2015-10-31,2015,10,31,5,0,8,9,34
2015-11-01,2015,11,1,6,0,5,8,24
2015-11-02,2015,11,2,0,0,4,12,15
2015-11-03,2015,11,3,1,1,9,8,28
