Neighborhood,Month,Day,Shift,Category 1,Category 2,Category 3,Category 4
Peoplestown,6,1,Day,0,1,9,6
Peoplestown,6,1,Evening,0,4,10,3
Peoplestown,6,2,Morning,0,1,3,1
Peoplestown,6,2,Day,0,0,3,7
Peoplestown,6,2,Evening,0,2,5,9
Peoplestown,6,3,Morning,0,2,4,5
Peoplestown,6,3,Day,1,0,10,4
Peoplestown,6,3,Evening,1,1,3,8
Peoplestown,6,4,Morning,0,2,4,2
Peoplestown,6,4,Day,0,1,4,4
Peoplestown,6,4,Evening,0,5,5,6
Peoplestown,6,5,Morning,0,1,2,4
Peoplestown,6,5,Day,0,0,4,6
Peoplestown,6,5,Evening,0,1,4,4
Peoplestown,6,6,Morning,0,2,5,3
Peoplestown,6,6,Day,0,2,4,1
Peoplestown,6,6,Evening,0,2,6,2
Peoplestown,7,0,Morning,0,3,2,3
Peoplestown,7,0,Day,0,4,6,8
Peoplestown,7,0,Evening,0,2,10,5
Peoplestown,7,1,Morning,0,1,1,1
Peoplestown,7,1,Day,0,2,11,2
Peoplestown,7,1,Evening,0,3,6,5
Peoplestown,7,2,Morning,0,4,2,3
Peoplestown,7,2,Day,0,3,5,3
Peoplestown,7,2,Evening,0,3,6,3
Peoplestown,7,3,Morning,0,2,6,6
Peoplestown,7,3,Day,0,0,8,4
Peoplestown,7,3,Evening,0,5,5,6
Peoplestown,7,4,Morning,0,2,4,1
Peoplestown,7,4,Day,0,1,9,4
Peoplestown,7,4,Evening,0,3,8,10
Peoplestown,7,5,Morning,0,0,4,3
Peoplestown,7,5,Day,0,1,5,1
Peoplestown,7,5,Evening,0,2,7,9
Peoplestown,7,6,Morning,0,4,4,2
Peoplestown,7,6,Day,0,3,5,5
Peoplestown,7,6,Evening,0,1,2,6
Peoplestown,8,0,Morning,0,2,2,5
Peoplestown,8,0,Day,0,3,6,5
Peoplestown,8,0,Evening,0,1,9,2
Peoplestown,8,1,Morning,0,2,3,0
Peoplestown,8,1,Day,0,2,9,4
Peoplestown,8,1,Evening,0,2,12,2
Peoplestown,8,2,Morning,0,2,3,1
Peoplestown,8,2,Day,0,0,12,6
Peoplestown,8,2,Evening,0,3,6,7
Peoplestown,8,3,Morning,0,3,4,3
Peoplestown,8,3,Day,0,1,7,6
Peoplestown,8,3,Evening,0,3,5,3
Peoplestown,8,4,Morning,0,0,4,5
Peoplestown,8,4,Day,1,2,8,9
Peoplestown,8,4,Evening,0,8,15,8
Peoplestown,8,5,Morning,0,2,4,4
Peoplestown,8,5,Day,0,2,11,10
Peoplestown,8,5,Evening,0,1,5,5
Peoplestown,8,6,Morning,0,3,4,6
Peoplestown,8,6,Day,0,3,6,4
Peoplestown,8,6,Evening,1,6,13,7
Peoplestown,9,0,Morning,0,0,2,4
Peoplestown,9,0,Day,0,2,3,4
Peoplestown,9,0,Evening,0,1,3,4
Peoplestown,9,1,Morning,0,0,6,4
Peoplestown,9,1,Day,0,1,5,3
Peoplestown,9,1,Evening,0,4,5,3
Peoplestown,9,2,Morning,0,1,2,3
Peoplestown,9,2,Day,0,3,3,7
Peoplestown,9,2,Evening,0,6,5,7
Peoplestown,9,3,Morning,0,1,2,3
Peoplestown,9,3,Day,0,1,10,3
Peoplestown,9,3,Evening,0,3,5,3
Peoplestown,9,4,Morning,0,3,4,3
Peoplestown,9,4,Day,0,0,8,3
Peoplestown,9,4,Evening,0,2,8,6
Peoplestown,9,5,Morning,0,4,2,9
Peoplestown,9,5,Day,0,2,7,5
Peoplestown,9,5,Evening,0,5,1,4
Peoplestown,9,6,Morning,0,2,7,1
Peoplestown,9,6,Day,0,0,4,6
Peoplestown,9,6,Evening,0,3,5,5
Peoplestown,10,0,Morning,0,0,4,6
Peoplestown,10,0,Day,0,4,8,10
Peoplestown,10,0,Evening,1,7,2,9
Peoplestown,10,1,Morning,0,0,1,4
Peoplestown,10,1,Day,0,1,7,4
Peoplestown,10,1,Evening,0,1,3,7
Peoplestown,10,2,Morning,0,1,3,2
Peoplestown,10,2,Day,0,0,6,7
Peoplestown,10,2,Evening,0,1,3,10
Peoplestown,10,3,Morning,0,1,1,2
Peoplestown,10,3,Day,0,2,4,5
Peoplestown,10,3,Evening,0,1,3,3
Peoplestown,10,4,Morning,0,3,3,0
Peoplestown,10,4,Day,0,3,2,5
Peoplestown,10,4,Evening,0,5,6,9
Peoplestown,10,5,Morning,0,1,2,3
Peoplestown,10,5,Day,0,3,2,3
Peoplestown,10,5,Evening,0,2,5,5
Peoplestown,10,6,Morning,0,1,3,5
Peoplestown,10,6,Day,0,0,6,2
Peoplestown,10,6,Evening,0,2,2,5
Peoplestown,11,0,Morning,0,1,3,1
Peoplestown,11,0,Day,0,3,3,0
Peoplestown,11,0,Evening,0,2,5,9
Peoplestown,11,1,Morning,0,1,2,1
Peoplestown,11,1,Day,0,1,2,3
Peoplestown,11,1,Evening,0,1,6,6
Peoplestown,11,2,Morning,0,3,2,3
Peoplestown,11,2,Day,0,1,7,5
Peoplestown,11,2,Evening,1,3,6,7
Peoplestown,11,3,Morning,0,0,5,3
Peoplestown,11,3,Day,0,1,7,1
Peoplestown,11,3,Evening,0,1,6,3
Peoplestown,11,4,Morning,0,0,2,2
Peoplestown,11,4,Day,0,2,7,1
Peoplestown,11,4,Evening,0,3,5,8
Peoplestown,11,5,Morning,0,0,3,1
Peoplestown,11,5,Day,1,0,10,3
Peoplestown,11,5,Evening,1,2,1,4
Peoplestown,11,6,Morning,0,1,2,1
Peoplestown,11,6,Day,0,1,6,5
Peoplestown,11,6,Evening,0,4,4,2
Peoplestown,12,0,Morning,0,1,1,3
Peoplestown,12,0,Day,0,2,4,3
Peoplestown,12,0,Evening,0,2,7,7
Peoplestown,12,1,Morning,0,1,5,1
Peoplestown,12,1,Day,0,0,3,2
Peoplestown,12,1,Evening,0,3,2,6
Peoplestown,12,2,Morning,0,2,3,2
Peoplestown,12,2,Day,0,6,5,7
Peoplestown,12,2,Evening,0,4,4,3
Peoplestown,12,3,Morning,0,0,3,1
Peoplestown,12,3,Day,0,0,13,8
Peoplestown,12,3,Evening,0,1,6,8
Peoplestown,12,4,Morning,0,0,2,2
Peoplestown,12,4,Day,0,2,9,6
Peoplestown,12,4,Evening,0,1,3,4
Peoplestown,12,5,Morning,1,2,1,3
Peoplestown,12,5,Day,0,3,6,2
Peoplestown,12,5,Evening,0,2,8,3
Peoplestown,12,6,Morning,1,1,5,3
Peoplestown,12,6,Day,0,1,5,3
Peoplestown,12,6,Evening,0,8,8,3
Perkerson,1,0,Morning,0,0,5,1
Perkerson,1,0,Day,0,3,4,8
Perkerson,1,0,Evening,0,0,3,7
Perkerson,1,1,Morning,0,0,3,3
Perkerson,1,1,Day,0,4,1,10
Perkerson,1,1,Evening,0,6,6,15
Perkerson,1,2,Morning,0,0,3,4
Perkerson,1,2,Day,0,1,3,6
Perkerson,1,2,Evening,0,2,3,14
Perkerson,1,3,Morning,0,2,1,3
Perkerson,1,3,Day,0,1,6,9
Perkerson,1,3,Evening,0,2,2,10
Perkerson,1,4,Morning,0,2,4,2
Perkerson,1,4,Day,0,1,2,9
Perkerson,1,4,Evening,0,4,2,4
Perkerson,1,5,Morning,0,0,3,4
Perkerson,1,5,Day,0,1,1,11
Perkerson,1,5,Evening,0,8,5,6
Perkerson,1,6,Morning,0,0,7,3
Perkerson,1,6,Day,0,0,0,8
Perkerson,1,6,Evening,0,2,4,11
Perkerson,2,0,Morning,0,2,4,1
Perkerson,2,0,Day,0,1,1,5
Perkerson,2,0,Evening,0,3,1,12
Perkerson,2,1,Morning,0,0,5,3
Perkerson,2,1,Day,0,0,3,7
Perkerson,2,1,Evening,0,3,4,7
Perkerson,2,2,Morning,0,0,4,1
Perkerson,2,2,Day,0,1,1,8
Perkerson,2,2,Evening,0,0,2,6
Perkerson,2,3,Morning,0,4,2,5
Perkerson,2,3,Day,0,1,5,7
Perkerson,2,3,Evening,0,3,4,8
Perkerson,2,4,Morning,0,0,1,4
Perkerson,2,4,Day,0,1,4,11
Perkerson,2,4,Evening,0,1,4,3
Perkerson,2,5,Morning,0,2,3,1
Perkerson,2,5,Day,0,1,2,7
Perkerson,2,5,Evening,0,4,5,2
Perkerson,2,6,Morning,0,2,1,5
Perkerson,2,6,Day,0,3,2,4
Perkerson,2,6,Evening,0,1,3,6
Perkerson,3,0,Morning,0,1,2,2
Perkerson,3,0,Day,0,2,5,9
Perkerson,3,0,Evening,0,3,2,11
Perkerson,3,1,Morning,0,1,3,3
Perkerson,3,1,Day,0,3,2,7
Perkerson,3,1,Evening,0,4,4,4
Perkerson,3,2,Morning,0,0,4,2
Perkerson,3,2,Day,0,4,4,11
Perkerson,3,2,Evening,0,6,1,8
Perkerson,3,3,Morning,0,1,1,1
Perkerson,3,3,Day,0,1,2,13
Perkerson,3,3,Evening,0,2,4,8
Perkerson,3,4,Morning,0,0,1,2
Perkerson,3,4,Day,0,2,7,7
Perkerson,3,4,Evening,0,2,5,3
Perkerson,3,5,Morning,0,0,0,4
Perkerson,3,5,Day,0,0,3,5
Perkerson,3,5,Evening,0,2,3,2
Perkerson,3,6,Morning,0,1,1,9
Perkerson,3,6,Day,0,0,2,2
Perkerson,3,6,Evening,0,6,2,8
Perkerson,4,0,Morning,0,2,4,7
Perkerson,4,0,Day,0,1,5,7
Perkerson,4,0,Evening,0,7,2,8
Perkerson,4,1,Morning,0,2,5,3
Perkerson,4,1,Day,0,0,5,13
Perkerson,4,1,Evening,0,4,7,5
Perkerson,4,2,Morning,0,0,3,4
Perkerson,4,2,Day,0,2,4,13
Perkerson,4,2,Evening,1,2,3,6
Perkerson,4,3,Morning,0,0,5,5
Perkerson,4,3,Day,0,0,1,8
Perkerson,4,3,Evening,0,4,2,9
Perkerson,4,4,Morning,1,2,1,4
Perkerson,4,4,Day,0,1,2,4
Perkerson,4,4,Evening,1,3,2,5
Perkerson,4,5,Morning,0,1,4,3
Perkerson,4,5,Day,0,0,5,13
Perkerson,4,5,Evening,0,2,3,7
Perkerson,4,6,Morning,0,2,3,3
Perkerson,4,6,Day,0,2,2,6
Perkerson,4,6,Evening,0,3,5,7
Perkerson,5,0,Morning,0,1,3,1
Perkerson,5,0,Day,0,0,3,8
Perkerson,5,0,Evening,0,3,3,10
Perkerson,5,1,Morning,0,2,1,4
Perkerson,5,1,Day,0,2,7,8
Perkerson,5,1,Evening,0,3,5,9
Perkerson,5,2,Morning,0,3,2,1
Perkerson,5,2,Day,0,0,3,7
Perkerson,5,2,Evening,0,2,3,11
Perkerson,5,3,Morning,0,0,5,4
Perkerson,5,3,Day,0,1,3,7
Perkerson,5,3,Evening,0,2,3,10
Perkerson,5,4,Morning,0,4,2,3
Perkerson,5,4,Day,0,1,3,10
Perkerson,5,4,Evening,0,3,4,6
Perkerson,5,5,Morning,0,1,6,1
Perkerson,5,5,Day,0,2,3,9
Perkerson,5,5,Evening,0,3,5,5
Perkerson,5,6,Morning,1,0,2,0
Perkerson,5,6,Day,0,1,0,9
Perkerson,5,6,Evening,0,3,2,5
Perkerson,6,0,Morning,0,3,1,2
Perkerson,6,0,Day,0,1,2,7
Perkerson,6,0,Evening,0,2,4,12
Perkerson,6,1,Morning,0,3,3,1
Perkerson,6,1,Day,0,1,4,12
Perkerson,6,1,Evening,0,1,3,9
Perkerson,6,2,Morning,0,1,2,4
Perkerson,6,2,Day,0,2,0,11
Perkerson,6,2,Evening,1,3,5,11
Perkerson,6,3,Morning,0,1,2,3
Perkerson,6,3,Day,0,2,5,11
Perkerson,6,3,Evening,0,4,6,6
Perkerson,6,4,Morning,0,3,2,3
Perkerson,6,4,Day,0,1,5,12
Perkerson,6,4,Evening,0,5,4,9
Perkerson,6,5,Morning,0,2,3,2
Perkerson,6,5,Day,0,1,2,5
Perkerson,6,5,Evening,0,2,4,7
Perkerson,6,6,Morning,0,3,6,4
Perkerson,6,6,Day,0,2,7,6
Perkerson,6,6,Evening,0,2,5,4
Perkerson,7,0,Morning,1,4,1,3
Perkerson,7,0,Day,0,1,2,8
Perkerson,7,0,Evening,0,2,7,9
Perkerson,7,1,Morning,0,2,1,5
Perkerson,7,1,Day,0,1,6,7
Perkerson,7,1,Evening,0,5,4,14
Perkerson,7,2,Morning,0,0,3,2
Perkerson,7,2,Day,0,1,3,10
Perkerson,7,2,Evening,0,4,3,9
Perkerson,7,3,Morning,0,0,0,4
Perkerson,7,3,Day,1,3,6,9
Perkerson,7,3,Evening,0,3,8,11
Perkerson,7,4,Morning,0,0,3,3
Perkerson,7,4,Day,0,3,7,3
Perkerson,7,4,Evening,1,1,6,4
Perkerson,7,5,Morning,0,2,1,3
Perkerson,7,5,Day,0,2,6,8
Perkerson,7,5,Evening,0,6,7,5
Perkerson,7,6,Morning,0,1,2,4
Perkerson,7,6,Day,0,0,6,7
Perkerson,7,6,Evening,0,3,4,8
Perkerson,8,0,Morning,0,0,3,2
Perkerson,8,0,Day,0,0,2,10
Perkerson,8,0,Evening,0,5,6,11
Perkerson,8,1,Morning,0,1,2,2
Perkerson,8,1,Day,0,1,1,14
Perkerson,8,1,Evening,0,2,4,17
Perkerson,8,2,Morning,0,2,4,3
Perkerson,8,2,Day,0,3,9,12
Perkerson,8,2,Evening,0,4,1,9
Perkerson,8,3,Morning,0,4,1,4
Perkerson,8,3,Day,0,2,2,6
Perkerson,8,3,Evening,0,2,0,9
Perkerson,8,4,Morning,0,2,3,3
Perkerson,8,4,Day,0,2,6,5
Perkerson,8,4,Evening,0,6,2,5
Perkerson,8,5,Morning,0,6,3,7
Perkerson,8,5,Day,0,4,7,6
Perkerson,8,5,Evening,0,1,7,6
Perkerson,8,6,Morning,0,7,2,0
Perkerson,8,6,Day,0,1,6,5
Perkerson,8,6,Evening,0,5,3,9
Perkerson,9,0,Morning,0,1,0,4
Perkerson,9,0,Day,0,0,5,12
Perkerson,9,0,Evening,0,3,7,6
Perkerson,9,1,Morning,0,0,4,3
Perkerson,9,1,Day,0,1,5,12
Perkerson,9,1,Evening,0,3,5,6
Perkerson,9,2,Morning,0,3,2,1
Perkerson,9,2,Day,0,2,3,14
Perkerson,9,2,Evening,0,4,9,13
Perkerson,9,3,Morning,0,1,2,2
Perkerson,9,3,Day,0,5,4,12
Perkerson,9,3,Evening,0,4,2,10
Perkerson,9,4,Morning,0,1,4,3
Perkerson,9,4,Day,0,2,3,12
Perkerson,9,4,Evening,0,5,4,9
Perkerson,9,5,Morning,0,1,0,0
Perkerson,9,5,Day,0,1,5,7
Perkerson,9,5,Evening,0,1,2,8
Perkerson,9,6,Morning,0,2,5,3
Perkerson,9,6,Day,0,1,5,9
Perkerson,9,6,Evening,1,1,3,7
Perkerson,10,0,Morning,0,1,2,4
Perkerson,10,0,Day,0,2,6,10
Perkerson,10,0,Evening,0,4,3,13
Perkerson,10,1,Morning,0,1,4,4
Perkerson,10,1,Day,0,5,3,9
Perkerson,10,1,Evening,0,3,5,20
Perkerson,10,2,Morning,0,2,6,4
Perkerson,10,2,Day,0,1,4,7
Perkerson,10,2,Evening,0,4,2,10
Perkerson,10,3,Morning,0,0,2,4
Perkerson,10,3,Day,0,1,4,11
Perkerson,10,3,Evening,0,2,7,6
Perkerson,10,4,Morning,0,0,8,3
Perkerson,10,4,Day,0,2,3,9
Perkerson,10,4,Evening,0,2,7,4
Perkerson,10,5,Morning,0,1,6,1
Perkerson,10,5,Day,0,4,3,14
Perkerson,10,5,Evening,0,6,1,11
Perkerson,10,6,Morning,0,3,5,3
Perkerson,10,6,Day,0,1,4,6
Perkerson,10,6,Evening,0,2,3,13
Perkerson,11,0,Morning,0,2,1,3
Perkerson,11,0,Day,0,3,5,9
Perkerson,11,0,Evening,0,2,8,5
Perkerson,11,1,Morning,0,1,3,1
Perkerson,11,1,Day,0,2,4,9
Perkerson,11,1,Evening,0,0,1,8
Perkerson,11,2,Morning,0,2,7,1
Perkerson,11,2,Day,0,0,8,10
Perkerson,11,2,Evening,0,3,3,7
Perkerson,11,3,Morning,0,1,1,3
Perkerson,11,3,Day,0,0,2,9
Perkerson,11,3,Evening,0,1,6,10
Perkerson,11,4,Morning,0,0,3,2
Perkerson,11,4,Day,0,2,3,6
Perkerson,11,4,Evening,0,3,1,5
Perkerson,11,5,Morning,0,1,2,1
Perkerson,11,5,Day,0,3,3,12
Perkerson,11,5,Evening,0,4,5,5
Perkerson,11,6,Morning,0,1,2,4
Perkerson,11,6,Day,0,0,4,4
Perkerson,11,6,Evening,0,2,9,12
Perkerson,12,0,Morning,0,2,1,2
Perkerson,12,0,Day,0,1,3,15
Perkerson,12,0,Evening,0,3,4,10
Perkerson,12,1,Morning,0,0,5,2
Perkerson,12,1,Day,0,2,3,12
Perkerson,12,1,Evening,0,4,1,4
Perkerson,12,2,Morning,0,0,3,2
Perkerson,12,2,Day,0,1,4,13
Perkerson,12,2,Evening,0,1,4,10
Perkerson,12,3,Morning,0,2,2,1
Perkerson,12,3,Day,0,0,4,13
Perkerson,12,3,Evening,0,1,4,10
Perkerson,12,4,Morning,0,1,2,2
Perkerson,12,4,Day,0,0,2,6
Perkerson,12,4,Evening,0,2,7,3
Perkerson,12,5,Morning,0,3,3,4
Perkerson,12,5,Day,0,1,1,6
Perkerson,12,5,Evening,0,4,4,10
Perkerson,12,6,Morning,0,1,2,2
Perkerson,12,6,Day,0,0,4,7
Perkerson,12,6,Evening,0,6,2,3
Peyton Forest,1,0,Morning,0,0,0,0
Peyton Forest,1,0,Day,0,0,0,1
Peyton Forest,1,0,Evening,0,0,0,0
Peyton Forest,1,1,Morning,0,0,0,0
Peyton Forest,1,1,Day,0,0,1,0
Peyton Forest,1,1,Evening,0,0,3,3
Peyton Forest,1,2,Morning,0,0,1,0
Peyton Forest,1,2,Day,0,1,0,0
Peyton Forest,1,2,Evening,0,0,0,1
Peyton Forest,1,3,Morning,0,0,0,0
Peyton Forest,1,3,Day,0,0,0,1
Peyton Forest,1,3,Evening,0,0,0,0
Peyton Forest,1,4,Morning,0,0,2,0
Peyton Forest,1,4,Day,0,0,2,1
Peyton Forest,1,4,Evening,0,0,1,1
Peyton Forest,1,5,Morning,0,0,0,0
Peyton Forest,1,5,Day,0,0,0,0
Peyton Forest,1,5,Evening,0,0,0,0
Peyton Forest,1,6,Morning,0,0,0,0
Peyton Forest,1,6,Day,0,0,0,1
Peyton Forest,1,6,Evening,0,0,0,2
Peyton Forest,2,0,Morning,0,0,0,0
Peyton Forest,2,0,Day,0,0,0,0
Peyton Forest,2,0,Evening,0,0,1,0
Peyton Forest,2,1,Morning,0,0,0,3
Peyton Forest,2,1,Day,0,0,0,0
Peyton Forest,2,1,Evening,0,0,0,1
Peyton Forest,2,2,Morning,0,0,0,2
Peyton Forest,2,2,Day,0,0,0,0
Peyton Forest,2,2,Evening,0,0,1,0
Peyton Forest,2,3,Morning,0,0,0,0
Peyton Forest,2,3,Day,0,0,0,1
Peyton Forest,2,3,Evening,0,0,0,2
Peyton Forest,2,4,Morning,0,0,1,0
Peyton Forest,2,4,Day,0,0,1,0
Peyton Forest,2,4,Evening,0,0,1,0
Peyton Forest,2,5,Morning,0,0,0,0
Peyton Forest,2,5,Day,0,0,0,0
Peyton Forest,2,5,Evening,0,0,0,1
Peyton Forest,2,6,Morning,0,0,0,2
Peyton Forest,2,6,Day,0,0,0,0
Peyton Forest,2,6,Evening,0,0,1,0
Peyton Forest,3,0,Morning,0,0,0,1
Peyton Forest,3,0,Day,0,0,0,0
Peyton Forest,3,0,Evening,0,0,0,0
Peyton Forest,3,1,Morning,0,0,0,0
Peyton Forest,3,1,Day,0,0,1,0
Peyton Forest,3,1,Evening,0,0,0,3
Peyton Forest,3,2,Morning,0,0,0,0
Peyton Forest,3,2,Day,0,0,1,0
Peyton Forest,3,2,Evening,0,0,0,0
Peyton Forest,3,3,Morning,0,0,0,0
Peyton Forest,3,3,Day,0,0,0,1
Peyton Forest,3,3,Evening,0,0,1,0
Peyton Forest,3,4,Morning,0,0,0,0
Peyton Forest,3,4,Day,0,0,1,1
Peyton Forest,3,4,Evening,0,0,0,0
Peyton Forest,3,5,Morning,0,0,0,0
Peyton Forest,3,5,Day,0,0,1,0
Peyton Forest,3,5,Evening,0,0,1,0
Peyton Forest,3,6,Morning,0,0,0,0
Peyton Forest,3,6,Day,0,1,0,1
Peyton Forest,3,6,Evening,0,0,0,0
Peyton Forest,4,0,Morning,0,0,0,0
Peyton Forest,4,0,Day,0,0,2,2
Peyton Forest,4,0,Evening,0,0,0,1
Peyton Forest,4,1,Morning,0,0,0,0
Peyton Forest,4,1,Day,0,0,1,0
Peyton Forest,4,1,Evening,0,0,1,0
Peyton Forest,4,2,Morning,0,0,0,0
Peyton Forest,4,2,Day,0,0,0,1
Peyton Forest,4,2,Evening,0,0,0,2
Peyton Forest,4,3,Morning,0,0,1,1
Peyton Forest,4,3,Day,0,0,1,2
Peyton Forest,4,3,Evening,0,0,0,1
Peyton Forest,4,4,Morning,0,0,0,0
Peyton Forest,4,4,Day,0,0,1,1
Peyton Forest,4,4,Evening,0,0,0,2
Peyton Forest,4,5,Morning,0,0,0,0
Peyton Forest,4,5,Day,0,0,1,0
Peyton Forest,4,5,Evening,0,0,0,0
Peyton Forest,4,6,Morning,0,0,1,1
Peyton Forest,4,6,Day,0,1,1,0
Peyton Forest,4,6,Evening,0,0,0,1
Peyton Forest,5,0,Morning,0,0,0,2
Peyton Forest,5,0,Day,0,0,1,0
Peyton Forest,5,0,Evening,0,0,1,1
Peyton Forest,5,1,Morning,0,0,2,0
Peyton Forest,5,1,Day,0,0,1,1
Peyton Forest,5,1,Evening,0,0,0,0
Peyton Forest,5,2,Morning,0,0,1,0
Peyton Forest,5,2,Day,0,0,0,0
Peyton Forest,5,2,Evening,0,1,1,0
Peyton Forest,5,3,Morning,0,0,0,0
Peyton Forest,5,3,Day,0,0,0,0
Peyton Forest,5,3,Evening,0,0,0,0
Peyton Forest,5,4,Morning,0,0,0,0
Peyton Forest,5,4,Day,0,0,1,0
Peyton Forest,5,4,Evening,0,1,0,1
Peyton Forest,5,5,Morning,0,0,0,0
Peyton Forest,5,5,Day,0,0,1,0
Peyton Forest,5,5,Evening,0,0,0,1
Peyton Forest,5,6,Morning,0,0,1,0
Peyton Forest,5,6,Day,0,0,1,0
Peyton Forest,5,6,Evening,0,0,2,1
Peyton Forest,6,0,Morning,0,0,0,0
Peyton Forest,6,0,Day,0,0,0,1
Peyton Forest,6,0,Evening,0,0,2,0
Peyton Forest,6,1,Morning,0,0,0,0
Peyton Forest,6,1,Day,0,0,0,0
Peyton Forest,6,1,Evening,0,0,1,0
Peyton Forest,6,2,Morning,0,0,1,3
Peyton Forest,6,2,Day,0,0,1,0
Peyton Forest,6,2,Evening,0,0,0,1
Peyton Forest,6,3,Morning,0,0,0,1
Peyton Forest,6,3,Day,0,0,2,0
Peyton Forest,6,3,Evening,0,0,0,0
Peyton Forest,6,4,Morning,0,1,2,0
Peyton Forest,6,4,Day,0,0,1,1
Peyton Forest,6,4,Evening,0,0,1,2
Peyton Forest,6,5,Morning,0,1,0,0
Peyton Forest,6,5,Day,0,0,0,0
Peyton Forest,6,5,Evening,0,0,1,0
Peyton Forest,6,6,Morning,0,0,0,0
Peyton Forest,6,6,Day,0,0,0,2
Peyton Forest,6,6,Evening,0,0,1,0
Peyton Forest,7,0,Morning,0,0,0,0
Peyton Forest,7,0,Day,0,0,2,0
Peyton Forest,7,0,Evening,0,0,0,0
Peyton Forest,7,1,Morning,0,0,1,0
Peyton Forest,7,1,Day,0,0,0,1
Peyton Forest,7,1,Evening,0,0,2,2
Peyton Forest,7,2,Morning,0,0,1,0
Peyton Forest,7,2,Day,0,0,1,1
Peyton Forest,7,2,Evening,0,0,0,0
Peyton Forest,7,3,Morning,0,0,0,0
Peyton Forest,7,3,Day,0,0,2,1
Peyton Forest,7,3,Evening,0,0,0,3
Peyton Forest,7,4,Morning,0,0,0,1
Peyton Forest,7,4,Day,0,0,1,0
Peyton Forest,7,4,Evening,0,0,1,0
Peyton Forest,7,5,Morning,0,0,0,2
Peyton Forest,7,5,Day,0,0,0,0
Peyton Forest,7,5,Evening,0,0,1,0
Peyton Forest,7,6,Morning,0,0,1,0
Peyton Forest,7,6,Day,0,0,0,1
Peyton Forest,7,6,Evening,0,0,0,1
Peyton Forest,8,0,Morning,0,0,1,0
Peyton Forest,8,0,Day,0,0,0,0
Peyton Forest,8,0,Evening,0,0,0,1
Peyton Forest,8,1,Morning,0,0,0,0
Peyton Forest,8,1,Day,0,0,0,0
Peyton Forest,8,1,Evening,0,0,0,2
Peyton Forest,8,2,Morning,0,0,0,0
Peyton Forest,8,2,Day,0,0,2,0
Peyton Forest,8,2,Evening,0,0,0,0
Peyton Forest,8,3,Morning,0,0,0,0
Peyton Forest,8,3,Day,0,0,0,0
Peyton Forest,8,3,Evening,0,0,0,1
Peyton Forest,8,4,Morning,0,0,0,0
Peyton Forest,8,4,Day,0,1,1,1
Peyton Forest,8,4,Evening,0,0,1,1
Peyton Forest,8,5,Morning,0,0,0,1
Peyton Forest,8,5,Day,0,0,1,0
Peyton Forest,8,5,Evening,0,0,1,0
Peyton Forest,8,6,Morning,0,0,1,1
Peyton Forest,8,6,Day,0,0,0,0
Peyton Forest,8,6,Evening,0,0,0,1
Peyton Forest,9,0,Morning,0,0,0,0
Peyton Forest,9,0,Day,0,0,0,0
Peyton Forest,9,0,Evening,0,0,0,0
Peyton Forest,9,1,Morning,0,0,1,1
Peyton Forest,9,1,Day,0,0,1,0
Peyton Forest,9,1,Evening,0,0,0,0
Peyton Forest,9,2,Morning,0,0,0,1
Peyton Forest,9,2,Day,0,0,1,1
Peyton Forest,9,2,Evening,0,0,1,0
Peyton Forest,9,3,Morning,0,0,0,0
Peyton Forest,9,3,Day,0,0,0,0
Peyton Forest,9,3,Evening,0,2,0,3
Peyton Forest,9,4,Morning,0,0,1,0
Peyton Forest,9,4,Day,0,0,0,0
Peyton Forest,9,4,Evening,0,0,1,0
Peyton Forest,9,5,Morning,0,0,1,0
Peyton Forest,9,5,Day,0,0,0,0
Peyton Forest,9,5,Evening,0,0,0,1
Peyton Forest,9,6,Morning,0,0,0,0
Peyton Forest,9,6,Day,0,0,0,0
Peyton Forest,9,6,Evening,0,0,0,0
Peyton Forest,10,0,Morning,0,0,0,1
Peyton Forest,10,0,Day,0,0,0,0
Peyton Forest,10,0,Evening,0,0,0,0
Peyton Forest,10,1,Morning,0,0,0,0
Peyton Forest,10,1,Day,0,0,0,1
Peyton Forest,10,1,Evening,0,0,0,0
Peyton Forest,10,2,Morning,0,0,1,0
Peyton Forest,10,2,Day,0,0,1,1
Peyton Forest,10,2,Evening,0,0,0,0
Peyton Forest,10,3,Morning,0,0,0,0
Peyton Forest,10,3,Day,0,0,0,1
Peyton Forest,10,3,Evening,0,0,0,1
Peyton Forest,10,4,Morning,0,0,0,0
Peyton Forest,10,4,Day,0,0,0,0
Peyton Forest,10,4,Evening,0,0,0,1
Peyton Forest,10,5,Morning,0,0,0,0
Peyton Forest,10,5,Day,0,0,0,1
Peyton Forest,10,5,Evening,0,0,0,0
Peyton Forest,10,6,Morning,0,0,0,0
Peyton Forest,10,6,Day,0,0,0,2
Peyton Forest,10,6,Evening,0,0,0,1
Peyton Forest,11,0,Morning,0,0,1,0
Peyton Forest,11,0,Day,0,0,1,1
Peyton Forest,11,0,Evening,0,0,0,0
Peyton Forest,11,1,Morning,0,0,0,0
Peyton Forest,11,1,Day,0,0,0,1
Peyton Forest,11,1,Evening,0,0,1,0
Peyton Forest,11,2,Morning,0,0,0,0
Peyton Forest,11,2,Day,0,0,0,0
Peyton Forest,11,2,Evening,0,0,0,0
Peyton Forest,11,3,Morning,0,0,0,0
Peyton Forest,11,3,Day,0,0,0,0
Peyton Forest,11,3,Evening,0,0,0,0
