Report Number,Report Date,Occur Date,Occur Time,Possible Date,Possible Time,Beat,Apartment Office Prefix,Apartment Number,Location,Shift Occurrence,Location Type,UCR Literal,UCR #,IBR Code,Neighborhood,NPU,Latitude,Longitude
192071200,7/26/19,7/20/19,1600,7/26/19,1411,304,,,190 VANIRA AVE SE,Day Watch,20,LARCENY-NON VEHICLE,670,2308,Peoplestown,V,33.72943,-84.38161
192071334,7/26/19,7/26/19,1430,7/26/19,1502,409,,,2091 CAMPBELLTON RD SW,Evening Watch,21,LARCENY-NON VEHICLE,670,2308,Adams Park,R,33.70675,-84.45688
192070021,7/26/19,7/26/19,11,7/26/19,11,306,,,1762 CAHOON ST SW,Morning Watch,20,ROBBERY-PEDESTRIAN,317,,Sylvan Hills,X,33.70811,-84.41096
192070526,7/26/19,7/26/19,740,7/26/19,800,407,,7,38 FAIRBURN RD SW,Day Watch,26,ROBBERY-PEDESTRIAN,317,1299G,Adamsville,H,33.7572,-84.50487
192070220,7/26/19,7/26/19,225,7/26/19,232,313,,,3819 JONESBORO RD SE,Morning Watch,23,LARCENY-NON VEHICLE,630,2303,South River Gardens,Z,33.65025,-84.36718
192070477,7/26/19,7/26/19,715,7/26/19,720,602,,,1001 PONCE DE LEON AVE NE @PUBLIX - PONCE,Day Watch,12,LARCENY-NON VEHICLE,630,2303,Poncey-Highland,N,33.7734,-84.35467
192070876,7/26/19,7/26/19,1100,7/26/19,1120,208,,,3440 PEACHTREE RD NE,Day Watch,8,LARCENY-NON VEHICLE,630,2303,North Buckhead,B,33.85166,-84.36235
192070996,7/26/19,7/26/19,1220,7/26/19,1225,211,,,2452 MOROSGO WAY NE,Day Watch,12,LARCENY-NON VEHICLE,630,2303,Lindbergh/Morosgo,B,33.82295,-84.36559
192071148,7/26/19,7/26/19,1345,7/26/19,1400,210,,,3535 PEACHTREE RD NE @PUBLIX - PEACHTREE,Day Watch,5,LARCENY-NON VEHICLE,630,2303,Lenox,B,33.85182,-84.3595
192071219,7/26/19,7/26/19,1415,7/26/19,1620,403,,,1072 CASCADE AVE SW,Evening Watch,23,LARCENY-NON VEHICLE,630,2303,Cascade Avenue/Road,S,33.72605,-84.44581
192071700,7/26/19,7/26/19,1730,7/26/19,1800,306,,,1938 METROPOLITN PKWY SW,Evening Watch,24,LARCENY-NON VEHICLE,630,2303,Sylvan Hills,X,33.70131,-84.40797
192071714,7/26/19,7/25/19,1900,7/25/19,2200,211,,,2625 PIEDMONT RD NE,Day Watch,24,LARCENY-NON VEHICLE,630,2303,Lindbergh/Morosgo,B,33.82742,-84.36532
192072128,7/26/19,7/26/19,2057,7/26/19,2057,609,,,1275 CAROLINE ST NE @TARGET - CAROLINE,Evening Watch,8,LARCENY-NON VEHICLE,630,2303,Edgewood,O,33.75674,-84.34619
192071057,7/26/19,7/25/19,2000,7/26/19,1100,406,,,2183 WORTHEM AVE SW,Morning Watch,18,LARCENY-NON VEHICLE,690,2399,Cascade Avenue/Road,S,33.72585,-84.46224
192071133,7/26/19,7/24/19,0,7/26/19,1600,401,,,801 W WHITEHALL ST SW,Evening Watch,20,LARCENY-NON VEHICLE,690,2399,West End,V,33.73186,-84.41379
192071358,7/26/19,7/5/19,800,7/26/19,800,105,,,15 STAFFORD ST NW,Evening Watch,20,LARCENY-NON VEHICLE,690,2399,Hunter Hills,K,33.75533,-84.42587
192072000,7/26/19,7/26/19,1800,7/26/19,1951,502,,,1454 PIEDMONT AVE NE,Evening Watch,20,LARCENY-NON VEHICLE,690,2310,Ansley Park,E,33.79427,-84.37216
192062328,7/26/19,7/25/19,730,7/26/19,930,204,,,755 BELLEMEADE AVE NW,Evening Watch,20,BURGLARY-RESIDENCE,521,2204,Berkeley Park,D,33.80056,-84.4131
192070630,7/26/19,5/1/19,2000,7/26/19,900,204,,1315,1750 COMMERCE DR NW,Evening Watch,26,BURGLARY-RESIDENCE,521,2204,Berkeley Park,D,33.80174,-84.41093
192070417,7/26/19,7/25/19,1835,7/26/19,500,603,,,537 PONCE DE LEON AVE NE,Evening Watch,24,BURGLARY-NONRES,512,2203,Old Fourth Ward,M,33.77367,-84.36925
192070907,7/26/19,7/26/19,1130,7/26/19,1135,107,,,777 CHARLOTTE PL NW,Day Watch,4,BURGLARY-NONRES,512,2203,Grove Park,J,33.7764,-84.45058
192071020,7/26/19,7/24/19,2300,7/25/19,900,407,,,164 FAIRBURN RD SW,Morning Watch,20,BURGLARY-RESIDENCE,511,2202,Adamsville,H,33.76114,-84.50468
192071168,7/26/19,7/26/19,1356,7/26/19,1427,403,,,1387 BYRERE TER SW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Venetian Hills,S,33.71719,-84.43178
192071588,7/26/19,7/25/19,2000,7/26/19,1700,403,,,1429 LANVALE DR SW,Morning Watch,20,BURGLARY-RESIDENCE,511,2202,Oakland City,S,33.72444,-84.43478
192071626,7/26/19,7/26/19,1000,7/26/19,1721,310,,,2403 SUNRIDGE AVE SE,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,Browns Mill Park,Z,33.68863,-84.38307
192071746,7/26/19,7/25/19,2100,7/26/19,1814,410,,,1923 SHEPHERD CIR SW,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,Pomona Park,R,33.70235,-84.45178
192071276,7/26/19,7/26/19,1500,7/26/19,1503,111,APT,B5,2980 DELMAR LN NW,Evening Watch,26,AGG ASSAULT,430,1315,,I,33.75517,-84.48481
192070088,7/26/19,7/26/19,49,7/26/19,49,505,,,903 PEACHTREE ST NE,Morning Watch,99,AGG ASSAULT,420,1315K,Midtown,E,33.77923,-84.38377
192070206,7/26/19,7/26/19,220,7/26/19,223,512,,,169 TRINITY AVE SW,Morning Watch,13,AGG ASSAULT,410,1314,Downtown,M,33.74978,-84.39327
192070264,7/26/19,7/24/19,0,7/26/19,2200,413,,,4332 CAMPBELLTON RD SW,Morning Watch,20,AGG ASSAULT,410,1314,Elmco Estates,P,33.69529,-84.53004
192072086,7/26/19,7/26/19,2040,7/26/19,2040,107,,,1687 THOMS DR NW,Evening Watch,13,AGG ASSAULT,410,1314,Grove Park,J,33.76926,-84.44291
192072352,7/26/19,7/26/19,2230,7/26/19,2247,508,,,310 PEACHTREE ST NE @HARDY IVY PARK,Morning Watch,31,AGG ASSAULT,410,1314,Downtown,M,33.76311,-84.38699
192070434,7/26/19,7/26/19,635,7/26/19,639,402,,,825 OAKLAND DR SW,Day Watch,20,AUTO THEFT,720,2424,Oakland City,S,33.73257,-84.42739
192070074,7/26/19,7/26/19,35,7/26/19,44,413,,,3640 CAMPBELLTON RD SW,Morning Watch,13,ROBBERY-PEDESTRIAN,347,1299S,,P,33.68972,-84.50763
192071284,7/26/19,7/23/19,845,7/23/19,1145,204,,,1715 HOWELL MILL RD NW @HOWELL MILL SQUARE,Day Watch,13,ROBBERY-PEDESTRIAN,341,1206,Berkeley Park,D,33.80089,-84.4157
192070416,7/26/19,7/25/19,900,7/26/19,617,101,,2612,369 MCDANIEL ST SW,Day Watch,26,AUTO THEFT,710,2404,The Villages at Castleberry Hill,T,33.74505,-84.40523
192070624,7/26/19,7/25/19,2230,7/26/19,800,206,,,2591 BIRCHWOOD DR NE,Morning Watch,,AUTO THEFT,710,2404,Garden Hills,B,33.82527,-84.37509
192070667,7/26/19,7/25/19,2300,7/26/19,400,103,,,1541 GILSTRAP LN NW,Day Watch,,AUTO THEFT,710,2404,Hills Park,D,33.80915,-84.44927
192070679,7/26/19,7/25/19,1930,7/26/19,845,202,,,3271 PINESTREAM RD NW,Morning Watch,20,AUTO THEFT,710,2404,West Paces Ferry/Northside,A,33.84443,-84.42212
192070729,7/26/19,7/25/19,1000,7/26/19,1013,310,,,2176 BAYWOOD DR SE,Day Watch,20,AUTO THEFT,710,2404A,Swallow Circle/Baywood,Z,33.68922,-84.3884
192070906,7/26/19,7/26/19,1130,7/26/19,1133,412,,,3901 CAMPBELLTON RD SW,Day Watch,26,AUTO THEFT,710,2404,Kings Forest,P,33.69486,-84.5152
192070932,7/26/19,7/26/19,1155,7/26/19,1310,309,,,2238 PERKERSON RD SW @AVERY PARK,Day Watch,18,AUTO THEFT,710,2404,Perkerson,X,33.6936,-84.41051
192071295,7/26/19,7/26/19,230,7/26/19,1000,603,,,490 ANGIER AVE NE,Evening Watch,13,AUTO THEFT,710,2404,Old Fourth Ward,M,33.76669,-84.37118
192080149,7/27/19,7/27/19,50,7/27/19,57,607,,,1111 MORELAND AVE SE,Morning Watch,23,AUTO THEFT,710,2404,Ormewood Park,W,33.7245,-84.34971
192080210,7/27/19,7/26/19,2330,7/27/19,1220,505,,,805 PEACHTREE ST NE,Morning Watch,18,AUTO THEFT,710,2404,Midtown,E,33.77646,-84.38391
192080298,7/27/19,7/27/19,53,7/27/19,56,507,,,255 COURTLAND ST NE,Morning Watch,18,AUTO THEFT,710,2404,Downtown,M,33.76157,-84.38314
192080463,7/27/19,7/26/19,1400,7/27/19,330,112,,,807 VANDERBILT CT NW,Morning Watch,20,AUTO THEFT,710,2404,Collier Heights,I,33.77737,-84.49343
192080634,7/27/19,7/26/19,2220,7/27/19,821,210,,,3405 LENOX RD NE @TERRACE GARDEN INN,Morning Watch,18,AUTO THEFT,710,2404,Lenox,B,33.848,-84.35947
192080777,7/27/19,7/27/19,100,7/27/19,110,605,,A,777 MERCER ST SE,Morning Watch,13,AUTO THEFT,710,2404,Grant Park,W,33.73539,-84.36179
192080849,7/27/19,7/27/19,1025,7/27/19,1029,612,,,857 CLIFTON RD SE,Day Watch,13,AUTO THEFT,710,2404,East Atlanta,W,33.73094,-84.33026
192080934,7/27/19,7/27/19,400,7/27/19,1000,109,,,2555 DONALD LEE HOLLOWELL PKWY NW,Day Watch,18,AUTO THEFT,710,2404,Center Hill,J,33.77561,-84.46999
192081182,7/27/19,7/27/19,1407,7/27/19,1417,307,,,1955 COMPTON DR SE @SOUTH BEND PARK,Evening Watch,31,AUTO THEFT,710,2404,Lakewood Heights,Y,33.7009,-84.38279
192081436,7/27/19,7/24/19,1700,7/26/19,1700,304,,,1162 PRYOR ST SW,Evening Watch,18,AUTO THEFT,710,2404,Peoplestown,V,33.72327,-84.39322
192081715,7/27/19,7/26/19,1700,7/27/19,1746,307,,,1723 LAKEWOOD AVE,Evening Watch,12,AUTO THEFT,710,2404,Lakewood Heights,Y,33.70617,-84.38017
192082428,7/27/19,7/27/19,2300,7/27/19,2316,205,,,2020 HOWELL MILL RD NW ,Morning Watch,18,AUTO THEFT,710,2404,Wildwood (NPU-C),C,33.81022,-84.41347
192082538,7/27/19,7/27/19,1900,7/27/19,2350,413,,,4007 BLANTON AVE SW,Morning Watch,20,AUTO THEFT,710,2404,Fairburn,P,33.691,-84.51964
192080726,7/27/19,7/27/19,927,7/27/19,927,211,,,2525 PIEDMONT RD NE @HOME DEPOT,Day Watch,24,LARCENY-NON VEHICLE,630,2303,Lindbergh/Morosgo,B,33.824,-84.36521
192080889,7/27/19,7/27/19,1054,7/27/19,1054,306,,,1938 METROPOLITAN PKWY SW,Day Watch,12,LARCENY-NON VEHICLE,630,2303,Sylvan Hills,X,33.70131,-84.40797
192081034,7/27/19,7/27/19,1200,7/27/19,1230,306,,,1938 METROPOLITAN PKWY SW,Day Watch,8,LARCENY-NON VEHICLE,630,2303,Sylvan Hills,X,33.70131,-84.40797
192081085,7/27/19,7/27/19,1300,7/27/19,1305,414,,,3730 CARMIA DR SW @PUBLIX - CARMIA,Day Watch,12,LARCENY-NON VEHICLE,630,2303,Princeton Lakes,P,33.65573,-84.5109
192081116,7/27/19,7/27/19,1300,7/30/19,1310,102,,,825 MARTIN L KING JR DR NW @PUBLIX - MLK,Day Watch,12,LARCENY-NON VEHICLE,630,2303,Vine City,L,33.75488,-84.41378
192081316,7/27/19,7/12/19,1000,7/12/19,2000,208,,,3440 PEACHTREE RD NE,Evening Watch,8,LARCENY-NON VEHICLE,630,2303,North Buckhead,B,33.85166,-84.36235
192081317,7/27/19,7/5/19,1430,7/5/19,1600,208,,,3440 PEACHTREE RD NE,Evening Watch,8,LARCENY-NON VEHICLE,630,2303,North Buckhead,B,33.85166,-84.36235
192081505,7/27/19,7/27/19,1540,7/27/19,1627,111,,D,3665 MARTIN L KING JR DR NW,Evening Watch,12,LARCENY-NON VEHICLE,630,2303,Adamsville,H,33.76239,-84.5083
192081633,7/27/19,7/27/19,1643,7/27/19,1650,501,,,375 18TH ST NW,Evening Watch,8,LARCENY-NON VEHICLE,630,2303,Atlantic Station,E,33.79303,-84.39921
192080225,7/27/19,7/27/19,130,7/27/19,133,109,,,890 HALL ST NW,Morning Watch,20,ROBBERY-PEDESTRIAN,311,1212,Center Hill,J,33.77934,-84.46608
192080310,7/27/19,7/27/19,200,7/27/19,222,102,,,60 PASCHAL BLVD NW,Morning Watch,18,AGG ASSAULT,410,1314,Vine City,L,33.75783,-84.41419
192080394,7/27/19,7/27/19,320,7/27/19,329,413,,,4383 CAMPBELLTON RD SW,Morning Watch,13,AGG ASSAULT,410,1314,,P,33.69595,-84.53165
192081714,7/27/19,7/27/19,1730,7/27/19,1755,511,,,50 UPPER ALABAMA ST SW ,Evening Watch,12,AGG ASSAULT,410,1314,Downtown,M,33.75352,-84.39189
192081148,7/27/19,7/27/19,1351,7/27/19,1353,111,,,2457 MARTIN L KING JR DR NW,Day Watch,13,AGG ASSAULT,420,1315K,Florida Heights,I,33.75218,-84.46744
192080588,7/27/19,7/27/19,730,7/27/19,740,110,,,21 GROVE PARK PL NW,Day Watch,20,AGG ASSAULT,430,1315,Grove Park,J,33.77702,-84.43859
192081341,7/27/19,7/27/19,1500,7/27/19,1520,206,,F22,55 PHARR RD NW,Evening Watch,,AGG ASSAULT,430,1315,Peachtree Heights West,B,33.83717,-84.38334
192082086,7/27/19,7/27/19,2027,7/27/19,2027,610,,,2097 HOSEA L WILLIAMS DR SE,Evening Watch,13,AGG ASSAULT,430,1315,Kirkwood,O,33.75079,-84.3191
192080570,7/27/19,7/26/19,1430,7/27/19,719,105,,B,1060 MAYSON TURNER RD NW,Day Watch,20,BURGLARY-RESIDENCE,511,2202,Washington Park,K,33.76174,-84.42127
192081104,7/27/19,7/25/19,1400,7/27/19,1300,411,,608,3257 VERDANT DR SW,Day Watch,26,BURGLARY-RESIDENCE,511,2202,Greenbriar,R,33.68365,-84.49581
192081143,7/27/19,7/26/19,1600,7/27/19,800,506,,,444 SUNSET AVE,Evening Watch,20,BURGLARY-RESIDENCE,511,2202,English Avenue,L,33.76675,-84.41013
192081233,7/27/19,7/26/19,2000,7/27/19,1445,403,,,1387 BYRERE TER SW,Morning Watch,20,BURGLARY-RESIDENCE,511,2202,Venetian Hills,S,33.71719,-84.43178
192080462,7/27/19,7/27/19,418,7/27/19,429,303,,A,634 WHITEHALL ST SW,Morning Watch,23,BURGLARY-NONRES,512,2203,Adair Park,V,33.74179,-84.40844
192081092,7/27/19,7/27/19,1310,7/27/19,1310,212,,,2115 MONROE DR NE,Day Watch,99,BURGLARY-NONRES,512,2203,Piedmont Heights,F,33.81007,-84.3713
192081354,7/27/19,7/26/19,1000,7/27/19,1400,413,,,4316 NOTTINGHAM HILL,Day Watch,20,BURGLARY-RESIDENCE,521,2204,Arlington Estates,P,33.69462,-84.53462
192081931,7/27/19,7/27/19,1040,7/27/19,1921,110,,,1540 MARY GEORGE AVE NW,Evening Watch,20,BURGLARY-RESIDENCE,521,2204,Carver Hills,G,33.80125,-84.4598
192080805,7/27/19,7/26/19,1800,7/27/19,1000,308,,,2484 FORREST PARK RD ,Day Watch,29,LARCENY-NON VEHICLE,690,2399,Rebel Valley Forest,Z,33.68615,-84.3589
192080931,7/27/19,7/26/19,1530,7/26/19,1545,210,,B,2770 LENOX RD NE,Evening Watch,21,LARCENY-NON VEHICLE,690,2399,Pine Hills,B,33.83095,-84.3562
192081080,7/27/19,7/18/19,1600,7/20/19,1600,208,,2301,3380 PEACHTREE RD NE,Evening Watch,26,LARCENY-NON VEHICLE,690,2399,North Buckhead,B,33.84892,-84.36597
192081238,7/27/19,7/27/19,1415,7/27/19,1447,301,,,1402 SYLVAN RD SW,Evening Watch,20,LARCENY-NON VEHICLE,690,2399,Capitol View,X,33.71662,-84.41787
192081488,7/27/19,7/27/19,1622,7/27/19,1622,611,,,202 CANDLER RD SE,Evening Watch,23,LARCENY-NON VEHICLE,690,2399,East Lake,O,33.74754,-84.29153
192081645,7/27/19,6/27/19,800,7/27/19,1630,308,,,2566 JONESBORO RD SE,Evening Watch,,LARCENY-NON VEHICLE,690,2399,Leila Valley,Z,33.6837,-84.36493
192081668,7/27/19,7/27/19,1700,7/27/19,1730,306,,,1850 METROPOLITAN PKWY SW,Evening Watch,23,LARCENY-NON VEHICLE,690,2399,Sylvan Hills,X,33.70369,-84.40795
192080331,7/27/19,7/27/19,235,7/27/19,235,408,,,1975 CAMPBELLTON RD SW,Morning Watch,23,LARCENY-NON VEHICLE,630,2303,Venetian Hills,S,33.70827,-84.45385
192080048,7/27/19,7/27/19,0,7/27/19,15,613,,,1320 MONROE DR NE,Morning Watch,31,ROBBERY-PEDESTRIAN,321,1205K,Morningside/Lenox Park,F,33.79073,-84.3675
192080996,7/27/19,7/24/19,1,7/24/19,600,205,,E5,115 BISCAYNE DR NW,Morning Watch,,LARCENY-NON VEHICLE,670,2308,,C,33.81547,-84.39386
192082071,7/27/19,7/27/19,940,7/27/19,1716,508,,,133 CARNEGIE WAY NW @CARNEGIE BUILDING,Evening Watch,14,LARCENY-NON VEHICLE,670,2308,Downtown,M,33.75809,-84.3881
192080069,7/27/19,7/26/19,2345,7/27/19,10,510,,,254 AUBURN AVE NE,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.75572,-84.37932
192080126,7/27/19,7/27/19,100,7/27/19,124,310,,,2546 PRESTON VIEW CT,Morning Watch,20,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.75572,-84.37932
192080190,7/27/19,7/27/19,39,7/27/19,56,509,,,255 COURTLAND ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76157,-84.38314
192080281,7/27/19,7/26/19,2200,7/27/19,200,503,,,1075 PEACHTREE ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78363,-84.38295
192080296,7/27/19,7/26/19,2230,7/27/19,200,507,,,263 WALKER ST SQ,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Castleberry Hill,M,33.74745,-84.40311
192080314,7/27/19,7/27/19,223,7/27/19,224,602,,,676 PONCE DE LEON AVE NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Poncey-Highland,N,33.77315,-84.35304
192080323,7/27/19,7/26/19,1400,7/27/19,155,503,,,10 10TH ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78156,-84.38712
192080342,7/27/19,7/26/19,2040,7/26/19,2200,505,,,811 PEACHTREE ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.777,-84.38386
192080388,7/27/19,7/27/19,320,7/27/19,320,309,,,2393 METROPOLITAN PKWY SW,Morning Watch,,LARCENY-FROM VEHICLE,640,2305,Perkerson,X,33.68942,-84.4091
192080449,7/27/19,7/27/19,400,7/27/19,402,613,,,1217 CUMBERLAND RD NE,Morning Watch,20,LARCENY-FROM VEHICLE,640,2305,Morningside/Lenox Park,F,33.79424,-84.34734
192080520,7/27/19,7/26/19,2100,7/27/19,600,108,,2104,2423 MARTIN L KING JR DR NW,Day Watch,26,LARCENY-FROM VEHICLE,640,2305,Florida Heights,I,33.75183,-84.46623
192080593,7/27/19,7/26/19,1940,7/26/19,2000,205,,,1892 HOWELL MILL RD NW,Evening Watch,,LARCENY-FROM VEHICLE,640,2305,Wildwood (NPU-C),C,33.80673,-84.41316
192080630,7/27/19,7/27/19,818,7/27/19,818,302,,1103,765 MCDANIEL ST SW,Day Watch,26,LARCENY-FROM VEHICLE,640,2305,Pittsburgh,V,33.73396,-84.40177
192080718,7/27/19,7/26/19,1500,7/27/19,900,509,,,17 BAKER ST NE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76215,-84.38675
192081000,7/27/19,7/26/19,1200,7/27/19,1200,207,,,220 26TH ST NW,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,Brookwood,E,33.80312,-84.4011
192081019,7/27/19,7/27/19,0,7/27/19,1100,210,,,875 LENOX OAKS CIR NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Pine Hills,B,33.83466,-84.35843
192081112,7/27/19,7/26/19,2000,7/27/19,930,212,,,970 CARDOVA DR NE,Unknown,20,LARCENY-FROM VEHICLE,640,2305,Lindridge/Martin Manor,F,33.81695,-84.35604
192081219,7/27/19,7/27/19,1200,7/27/19,1430,202,,,1284 W PACES FERRY RD NW,Day Watch,18,LARCENY-FROM VEHICLE,640,2305,West Paces Ferry/Northside,A,33.84862,-84.42869
192081223,7/27/19,7/27/19,1430,7/27/19,1435,103,,,2429 BOLTON RD NW,Evening Watch,23,LARCENY-FROM VEHICLE,640,2305,Bolton,D,33.82065,-84.45537
192081393,7/27/19,7/27/19,1400,7/27/19,1515,409,,,2852 CASCADE RD SW @CASCADE SPRINGS NATU,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Cascade Heights,I,33.71955,-84.48012
192081414,7/27/19,7/27/19,1427,7/27/19,1600,506,,,920 NORTHSIDE DR,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Home Park,E,33.78006,-84.40756
192081672,7/27/19,7/27/19,1530,7/27/19,1725,409,,,2260 CASCADE RD SW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Adams Park,R,33.72228,-84.46253
192081738,7/27/19,7/27/19,1600,7/27/19,1800,304,,,77 GLENN ST SE,Evening Watch,20,LARCENY-FROM VEHICLE,640,2305,Summerhill,V,33.73773,-84.38522
192082162,7/27/19,7/27/19,1930,7/27/19,2130,605,,,408 WOODWARD AVE SE,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Grant Park,W,33.74594,-84.37417
192082216,7/27/19,7/27/19,1427,7/27/19,2126,102,,1318,870 MAYSON TURNER RD NW,Evening Watch,20,LARCENY-FROM VEHICLE,640,2305,Vine City,L,33.756,-84.41629
192082276,7/27/19,7/27/19,2100,7/27/19,2130,604,,,569 EZZARD ST SE,Evening Watch,3,LARCENY-FROM VEHICLE,640,2305,Old Fourth Ward,M,33.75305,-84.36861
192082360,7/27/19,7/27/19,2249,7/27/19,2249,103,,,1600 ELLSWORTH INDUSTRIAL BLVD NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Blandtown,D,33.79826,-84.42811
192082366,7/27/19,7/27/19,2028,7/28/19,2252,508,,,338 PEACHTREE ST ,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76399,-84.38753
192082421,7/27/19,7/27/19,2257,7/27/19,2353,501,,,685 11TH ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Home Park,E,33.78332,-84.40974
192082460,7/27/19,7/27/19,2329,7/27/19,2329,103,,,1121 HUFF RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Blandtown,D,33.78991,-84.42439
192082536,7/27/19,7/27/19,2145,7/27/19,2354,503,,,1049 JUNIPER ST NE,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.78328,-84.38196
192072381,7/27/19,7/26/19,1600,7/27/19,2300,103,,,903 HUFF RD NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Blandtown,D,33.78929,-84.41758
192072393,7/27/19,7/26/19,2120,7/26/19,2315,501,,,685 11TH ST NW,Evening Watch,18,LARCENY-FROM VEHICLE,640,2305,Home Park,E,33.78332,-84.40974
192072447,7/27/19,7/26/19,2315,7/26/19,2332,601,,,816 DREWRY,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Virginia Highland,F,33.77811,-84.35275
192080780,7/27/19,7/23/19,1139,7/24/19,752,206,,237,3097 MAPLE DR NE,Day Watch,19,LARCENY-NON VEHICLE,660,2317,Buckhead Village,B,33.83977,-84.37198
192081178,7/27/19,7/20/19,1800,7/27/19,1030,503,APT,2011,1080 PEACHTREE ST NE,Evening Watch,26,LARCENY-NON VEHICLE,660,2317,Midtown,E,33.78398,-84.38339
192082129,7/27/19,7/27/19,2030,7/27/19,2100,512,,,250 BROTHERTON ST SW ,Morning Watch,1,LARCENY-NON VEHICLE,620,2302,Downtown,M,33.74788,-84.39609
192082489,7/27/19,7/27/19,2200,7/27/19,2330,606,,,144 MORELAND AVE NE,Morning Watch,13,LARCENY-NON VEHICLE,620,2302,Reynoldstown,N,33.75736,-84.3496
192081068,7/27/19,7/1/19,0,7/27/19,1259,113,,,2685 MANGO CIR NW,Evening Watch,20,LARCENY-FROM VEHICLE,650,2304,Monroe Heights,G,33.79574,-84.48259
192091040,7/28/19,7/27/19,1200,7/28/19,1320,614,,1,331 3RD ST NE,Day Watch,13,LARCENY-FROM VEHICLE,650,2304,Midtown,E,33.77352,-84.37652
192091762,7/28/19,7/28/19,1950,7/28/19,1950,307,,13002,250 AMAL DR SW,Evening Watch,26,LARCENY-FROM VEHICLE,650,2304,Betmar LaVilla,Y,33.70588,-84.39604
192090319,7/28/19,7/28/19,220,7/28/19,230,303,,,515 FULTON ST SW,Morning Watch,18,LARCENY-NON VEHICLE,620,2302,Mechanicsville,V,33.741,-84.40447
192090662,7/28/19,7/27/19,2100,7/28/19,800,602,,,998 RALPH MCGILL BLVD NE,Day Watch,13,LARCENY-NON VEHICLE,660,2317,Poncey-Highland,N,33.77058,-84.35462
192090743,7/28/19,7/26/19,745,7/28/19,926,105,,B,4 STAFFORD ST NW,Day Watch,,LARCENY-NON VEHICLE,660,2317,Hunter Hills,K,33.75491,-84.42612
192091306,7/28/19,7/26/19,2300,7/28/19,1600,502,APT,6014,1660 PEACHTREE ST NW,Evening Watch,18,LARCENY-NON VEHICLE,660,2317,Midtown,E,33.79874,-84.39164
192082541,7/28/19,7/27/19,2133,7/28/19,13,414,,,3660 CAMP CREEK PKWY SW      ,Morning Watch,21,LARCENY-FROM VEHICLE,640,2305,Princeton Lakes,P,33.65486,-84.50787
192090051,7/28/19,7/27/19,2230,7/28/19,2,507,,,492 LARKIN ST SW,Morning Watch,13,LARCENY-FROM VEHICLE,640,2305,Castleberry Hill,M,33.7476,-84.4037
192090053,7/28/19,7/27/19,2200,7/27/19,2300,505,,,893 PEACHTREE ST NE @BULLDOG,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Midtown,E,33.77901,-84.38403
192090106,7/28/19,7/27/19,2200,7/27/19,2300,508,,,323 TED TURNER DR NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76356,-84.3887
192090145,7/28/19,7/28/19,15,7/28/19,15,102,,,3 JOSEPH E LOWERY,Morning Watch,23,LARCENY-FROM VEHICLE,640,2305,Atlanta University Center,L,33.75472,-84.41755
192090339,7/28/19,7/28/19,150,7/28/19,150,501,,,1008 BRADY AVE NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Home Park,E,33.78251,-84.41436
192090348,7/28/19,7/27/19,2340,7/28/19,400,204,,,1735 DEFOOR PL NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Underwood Hills,D,33.80224,-84.42161
192090369,7/28/19,7/28/19,300,7/28/19,342,508,,,383 MARIETTA ST NW,Morning Watch,18,LARCENY-FROM VEHICLE,640,2305,Downtown,M,33.76352,-84.39708
